地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
彰化縣線西鄉,劉彩雲,2,女,1958,中國國民黨,3640,36.77%,,否
彰化縣線西鄉,蘇賜木,3,男,1952,無黨籍及未經政黨推薦,3665,37.02%,*,否
彰化縣伸港鄉,周富隆,1,男,1960,無黨籍及未經政黨推薦,6751,33.76%,,否
彰化縣伸港鄉,曾煥彰,2,男,1956,中國國民黨,11251,56.26%,*,否
彰化縣伸港鄉,柯金德,3,男,1960,無黨籍及未經政黨推薦,1994,9.97%,,否
彰化縣福興鄉,陳進丁,1,男,1946,民主進步黨,12360,45.23%,,否
彰化縣福興鄉,粘禮淞,2,男,1957,無黨籍及未經政黨推薦,14963,54.76%,*,是
彰化縣秀水鄉,丁金山,1,男,1961,中國國民黨,8590,38.49%,,否
彰化縣秀水鄉,王瑞雄,2,男,1955,無黨籍及未經政黨推薦,4156,18.62%,,否
彰化縣秀水鄉,梁禎祥,3,男,1947,民主進步黨,9567,42.87%,*,否
彰化縣花壇鄉,李成濟,1,男,1969,民主進步黨,18024,66.68%,*,是
彰化縣花壇鄉,邱海,2,男,1961,中國國民黨,9003,33.31%,,否
彰化縣芬園鄉,洪慶章,1,男,1959,無黨籍及未經政黨推薦,7379,50.05%,*,是
彰化縣芬園鄉,劉玉秋,2,女,1958,民主進步黨,7362,49.94%,,否
彰化縣員林鎮,陳素月,1,女,1966,民主進步黨,31064,47.63%,,否
彰化縣員林鎮,張錦昆,2,男,1965,中國國民黨,34145,52.36%,*,是
彰化縣溪湖鎮,施興隆,1,男,1954,中國國民黨,7369,23.94%,,否
彰化縣溪湖鎮,黃瑞珠,2,女,1964,無黨籍及未經政黨推薦,8385,27.24%,,否
彰化縣溪湖鎮,陳玉姫,3,女,1963,無黨籍及未經政黨推薦,3448,11.20%,,否
彰化縣溪湖鎮,楊福建,4,男,1955,民主進步黨,11572,37.60%,*,否
彰化縣田中鎮,謝文賢,1,男,1952,無黨籍及未經政黨推薦,11757,50.35%,*,否
彰化縣田中鎮,洪麗娜,2,女,1955,中國國民黨,11592,49.64%,,否
彰化縣大村鄉,游盛,1,男,1965,中國國民黨,10944,50.26%,*,否
彰化縣大村鄉,賴錫卿,2,男,1951,民主進步黨,4448,20.42%,,否
彰化縣大村鄉,張良烟,3,男,1949,中國國民黨,6381,29.30%,,是
彰化縣埔鹽鄉,楊福地,1,男,1956,中國國民黨,9894,51.43%,*,是
彰化縣埔鹽鄉,粘錫勲,2,男,1962,無黨籍及未經政黨推薦,3332,17.32%,,否
彰化縣埔鹽鄉,林斯明,3,男,1950,無黨籍及未經政黨推薦,6010,31.24%,,否
彰化縣埔心鄉,張乘瑜,1,男,1968,民主進步黨,10859,53.96%,*,否
彰化縣埔心鄉,謝采純,2,女,1964,無黨籍及未經政黨推薦,9263,46.03%,,否
彰化縣永靖鄉,賴玟諺,1,男,1965,民主進步黨,6472,30.08%,,否
彰化縣永靖鄉,李詩焱,2,男,1953,中國國民黨,6633,30.83%,,是
彰化縣永靖鄉,江吉存,3,男,1966,無黨籍及未經政黨推薦,8408,39.08%,*,否
彰化縣社頭鄉,蕭延青,1,男,1982,中國國民黨,9165,36.23%,,否
彰化縣社頭鄉,劉錦昌,2,男,1959,民主進步黨,15122,59.78%,*,否
彰化縣社頭鄉,蕭國章,3,男,1960,無黨籍及未經政黨推薦,1005,3.97%,,否
彰化縣二水鄉,陳國祐,1,男,1958,中國國民黨,3110,31.21%,,否
彰化縣二水鄉,鄭蒼陽,2,男,1958,無黨籍及未經政黨推薦,3822,38.36%,*,否
彰化縣二水鄉,許景輝,3,男,1959,無黨籍及未經政黨推薦,3030,30.41%,,否
彰化縣北斗鎮,鄭俊宏,1,男,1951,民主進步黨,7041,41.83%,,否
彰化縣北斗鎮,楊麗香,2,女,1964,中國國民黨,9790,58.16%,*,是
彰化縣二林鎮,曾萬火,1,男,1950,無黨籍及未經政黨推薦,9733,33.97%,,否
彰化縣二林鎮,洪文程,2,男,1960,無黨籍及未經政黨推薦,4699,16.40%,,否
彰化縣二林鎮,張國棟,3,男,1958,中國國民黨,14216,49.62%,*,是
彰化縣田尾鄉,江昭儀,1,男,1943,民主進步黨,5170,31.37%,,否
彰化縣田尾鄉,林文華,2,男,1963,中國國民黨,5737,34.82%,*,否
彰化縣田尾鄉,莊仁里,3,男,1961,中國國民黨,5569,33.80%,,否
彰化縣埤頭鄉,陳滄炅,1,男,1962,無黨籍及未經政黨推薦,6821,40.24%,,否
彰化縣埤頭鄉,吳錦潭,2,男,1957,無黨籍及未經政黨推薦,10129,59.75%,*,是
彰化縣芳苑鄉,林濟民,1,男,1959,民主進步黨,9948,49.76%,,否
彰化縣芳苑鄉,洪和炉,2,男,1957,無黨籍及未經政黨推薦,10041,50.23%,*,否
彰化縣大城鄉,吳明玉,1,男,1955,無黨籍及未經政黨推薦,3948,38.17%,,是
彰化縣大城鄉,蔡慈賢,2,男,1951,無黨籍及未經政黨推薦,518,5.00%,,否
彰化縣大城鄉,蔡鴻喜,3,男,1960,無黨籍及未經政黨推薦,5876,56.81%,*,否
彰化縣竹塘鄉,莊宜洌,1,男,1951,無黨籍及未經政黨推薦,5010,51.77%,*,否
彰化縣竹塘鄉,羅信典,2,男,1960,無黨籍及未經政黨推薦,4667,48.22%,,否
彰化縣溪州鄉,黃盛祿,1,男,1959,民主進步黨,10651,58.43%,*,是
彰化縣溪州鄉,黃敏男,2,男,1963,無黨籍及未經政黨推薦,7575,41.56%,,否
南投縣南投市,張永興,1,男,1959,民主進步黨,20664,36.54%,,否
南投縣南投市,陳振盛,2,男,1950,無黨籍及未經政黨推薦,11119,19.66%,,否
南投縣南投市,宋懷琳,3,女,1955,中國國民黨,24761,43.79%,*,否
南投縣埔里鎮,周義雄,1,男,1957,中國國民黨,25829,58.28%,*,是
南投縣埔里鎮,蔡清輝,2,男,1966,無黨籍及未經政黨推薦,18488,41.71%,,否
南投縣草屯鎮,張經魁,1,男,1941,中國國民黨,14804,27.36%,,否
南投縣草屯鎮,洪國浩,2,男,1958,民主進步黨,39291,72.63%,*,是
南投縣竹山鎮,林本立,1,男,1953,無黨籍及未經政黨推薦,6775,20.87%,,否
南投縣竹山鎮,曾雅倫,2,女,1975,無黨籍及未經政黨推薦,11614,35.78%,,否
南投縣竹山鎮,黃丹怡,3,女,1967,無黨籍及未經政黨推薦,12366,38.09%,*,否
南投縣竹山鎮,王開遠,4,男,1960,無黨籍及未經政黨推薦,1702,5.24%,,否
南投縣集集鎮,陳紀衡,1,男,1985,樹黨,4061,58.53%,*,否
南投縣集集鎮,嚴鴻邦,2,男,1957,中國國民黨,2877,41.46%,,是
南投縣名間鄉,陳聰鑑,1,男,1963,無黨籍及未經政黨推薦,12148,49.29%,,是
南投縣名間鄉,陳文德,2,男,1963,無黨籍及未經政黨推薦,12493,50.70%,*,否
南投縣鹿谷鄉,黃東灝,1,男,1960,中國國民黨,5768,51.73%,*,是
南投縣鹿谷鄉,康誌合,2,男,1963,民主進步黨,5381,48.26%,,否
南投縣中寮鄉,邱淑君,1,女,1974,無黨籍及未經政黨推薦,3341,33.24%,,否
南投縣中寮鄉,張永輝,2,男,1962,無黨籍及未經政黨推薦,6708,66.75%,*,是
南投縣魚池鄉,陳錦倫,1,男,1965,民主進步黨,9265,100.00%,*,是
南投縣國姓鄉,丘埔生,1,男,1960,無黨籍及未經政黨推薦,6726,55.10%,*,否
南投縣國姓鄉,戴世詮,2,男,1968,中國國民黨,5479,44.89%,,否
南投縣水里鄉,陳癸佑,1,男,1968,無黨籍及未經政黨推薦,6511,58.23%,*,否
南投縣水里鄉,陳垂堂,2,男,1950,無黨籍及未經政黨推薦,4670,41.76%,,否
南投縣信義鄉,史強,1,男,1964,中國國民黨,8621,100.00%,*,是
南投縣仁愛鄉,江子信,1,男,1968,中國國民黨,3961,42.80%,,否
南投縣仁愛鄉,孔文博,2,男,1960,無黨籍及未經政黨推薦,5292,57.19%,*,否
雲林縣斗六市,許百芳,1,女,1960,民主進步黨,25762,45.03%,,否
雲林縣斗六市,謝淑亞,2,女,1960,中國國民黨,31440,54.96%,*,是
雲林縣斗南鎮,張勝雄,1,男,1943,民主進步黨,12449,49.51%,*,是
雲林縣斗南鎮,黃博擧,2,男,1951,中國國民黨,11336,45.09%,,否
雲林縣斗南鎮,張清泉,3,男,1946,無黨籍及未經政黨推薦,1355,5.38%,,否
雲林縣虎尾鎮,林文彬,1,男,1956,民主進步黨,23621,61.12%,*,是
雲林縣虎尾鎮,陳威成,2,男,1966,中國國民黨,15024,38.87%,,否
雲林縣西螺鎮,鄭玲惠,1,女,1961,民主進步黨,15786,59.67%,*,否
雲林縣西螺鎮,詹捷凱,2,男,1954,無黨籍及未經政黨推薦,10669,40.32%,,否
雲林縣土庫鎮,張聰明,1,男,1953,無黨籍及未經政黨推薦,5072,28.74%,,否
雲林縣土庫鎮,黃財福,2,男,1960,民主進步黨,5336,30.24%,,否
雲林縣土庫鎮,陳慶助,3,男,1956,無黨籍及未經政黨推薦,5492,31.12%,*,否
雲林縣土庫鎮,陳慶峰,4,男,1959,無黨籍及未經政黨推薦,1744,9.88%,,否
雲林縣北港鎮,蕭永義,1,男,1963,無黨籍及未經政黨推薦,11345,47.79%,,是
雲林縣北港鎮,張勝智,2,男,1966,民主進步黨,12390,52.20%,*,否
雲林縣古坑鄉,沈勝騰,1,男,1958,無黨籍及未經政黨推薦,5344,27.93%,,否
雲林縣古坑鄉,蔡丞毅,2,男,1966,無黨籍及未經政黨推薦,1353,7.07%,,否
雲林縣古坑鄉,陳瑞斌,3,男,1958,無黨籍及未經政黨推薦,4801,25.09%,,否
雲林縣古坑鄉,黃意玲,4,女,1971,民主進步黨,7635,39.90%,*,否
雲林縣大埤鄉,吳炎蓁,1,男,1983,無黨籍及未經政黨推薦,4365,36.61%,,否
雲林縣大埤鄉,謝明平,2,男,1954,民主進步黨,7557,63.38%,*,是
雲林縣莿桐鄉,林琨富,1,男,1978,無黨籍及未經政黨推薦,8056,44.28%,,否
雲林縣莿桐鄉,廖秋蓉,2,女,1965,民主進步黨,10135,55.71%,*,否
雲林縣林內鄉,張維崢,1,男,1968,民主進步黨,7075,62.40%,*,否
雲林縣林內鄉,鄭嘉裕,2,男,1957,無黨籍及未經政黨推薦,4262,37.59%,,否
雲林縣二崙鄉,鍾福助,1,男,1956,民主進步黨,7138,43.00%,*,否
雲林縣二崙鄉,廖偉晴,2,男,1975,無黨籍及未經政黨推薦,4834,29.12%,,否
雲林縣二崙鄉,鍾合郎,3,男,1962,無黨籍及未經政黨推薦,3657,22.03%,,否
雲林縣二崙鄉,廖長慶,4,男,1963,無黨籍及未經政黨推薦,970,5.84%,,否
雲林縣崙背鄉,李泓儀,1,男,1968,民主進步黨,7537,49.13%,,否
雲林縣崙背鄉,李永茂,2,男,1948,無黨籍及未經政黨推薦,7801,50.86%,*,是
雲林縣麥寮鄉,許忠富,1,男,1968,民主進步黨,15784,64.82%,*,否
雲林縣麥寮鄉,林松藤,2,男,1949,無黨籍及未經政黨推薦,7518,30.87%,,否
雲林縣麥寮鄉,陳錦城,3,男,1951,無黨籍及未經政黨推薦,230,0.94%,,否
雲林縣麥寮鄉,蔡依蓉,4,女,1967,無黨籍及未經政黨推薦,815,3.34%,,否
雲林縣東勢鄉,丁棟財,1,男,1956,民主進步黨,5124,49.39%,,否
雲林縣東勢鄉,林維戊,2,男,1967,無黨籍及未經政黨推薦,5250,50.60%,*,否
雲林縣褒忠鄉,陳建名,1,男,1978,民主進步黨,3969,45.87%,,否
雲林縣褒忠鄉,張政國,2,男,1966,無黨籍及未經政黨推薦,4682,54.12%,*,是
雲林縣臺西鄉,吳充裕,1,男,1962,無黨籍及未經政黨推薦,3965,25.08%,,否
雲林縣臺西鄉,丁睿昇,2,男,1965,無黨籍及未經政黨推薦,5176,32.74%,,否
雲林縣臺西鄉,趙瑞和,3,男,1966,民主進步黨,6664,42.16%,*,否
雲林縣元長鄉,蔡明水,1,男,1957,民主進步黨,7971,46.70%,,否
雲林縣元長鄉,李泗濱,2,男,1950,無黨籍及未經政黨推薦,9096,53.29%,*,是
雲林縣四湖鄉,蘇國瓏,1,男,1972,無黨籍及未經政黨推薦,7869,52.98%,*,否
雲林縣四湖鄉,吳源程,2,男,1966,無黨籍及未經政黨推薦,1567,10.55%,,否
雲林縣四湖鄉,鄭國川,3,男,1954,無黨籍及未經政黨推薦,5416,36.46%,,否
雲林縣口湖鄉,蔡永常,1,男,1950,無黨籍及未經政黨推薦,12681,100.00%,*,是
雲林縣水林鄉,洪丁仁,1,男,1957,無黨籍及未經政黨推薦,7594,44.13%,,否
雲林縣水林鄉,陳怡帆,2,女,1983,民主進步黨,9614,55.86%,*,是
嘉義縣太保市,李世淵,1,男,1973,無黨籍及未經政黨推薦,592,2.80%,,否
嘉義縣太保市,黃榮利,2,男,1955,民主進步黨,11700,55.44%,*,否
嘉義縣太保市,賴瓊如,3,女,1968,無黨籍及未經政黨推薦,8811,41.75%,,否
嘉義縣朴子市,王如經,1,男,1960,民主進步黨,16163,74.30%,*,是
嘉義縣朴子市,郭灯村,2,男,1948,中國國民黨,5589,25.69%,,否
嘉義縣布袋鎮,蔡坤彬,1,男,1957,無黨籍及未經政黨推薦,6232,34.48%,,是
嘉義縣布袋鎮,陳鳯梅,2,女,1961,民主進步黨,11839,65.51%,*,否
嘉義縣大林鎮,黃貞瑜,1,女,1982,民主進步黨,11972,66.54%,*,是
嘉義縣大林鎮,簡志偉,2,男,1978,中國國民黨,6020,33.45%,,否
嘉義縣民雄鄉,何嘉恒,1,男,1955,民主進步黨,24365,60.92%,*,否
嘉義縣民雄鄉,涂文生,2,男,1957,無黨籍及未經政黨推薦,15627,39.07%,,否
嘉義縣溪口鄉,施春煌,1,男,1961,無黨籍及未經政黨推薦,1142,11.62%,,否
嘉義縣溪口鄉,劉純婷,2,女,1982,民主進步黨,8683,88.37%,*,是
嘉義縣新港鄉,林茂盛,1,男,1957,民主進步黨,15198,100.00%,*,否
嘉義縣六腳鄉,郭西川,1,男,1952,無黨籍及未經政黨推薦,1741,10.92%,,否
嘉義縣六腳鄉,陳茂森,2,男,1952,無黨籍及未經政黨推薦,6873,43.14%,,否
嘉義縣六腳鄉,陳川崎,3,男,1951,民主進步黨,7315,45.92%,*,否
嘉義縣東石鄉,黃石吟,1,男,1956,民主進步黨,7112,40.67%,,否
嘉義縣東石鄉,林佳瑩,2,女,1980,無黨籍及未經政黨推薦,10180,58.22%,*,否
嘉義縣東石鄉,蔡敏男,3,男,1945,無黨籍及未經政黨推薦,192,1.09%,,否
嘉義縣義竹鄉,黃阿家,1,女,1960,民主進步黨,6993,49.07%,,否
嘉義縣義竹鄉,顏蔡淑惠,2,女,1954,無黨籍及未經政黨推薦,7256,50.92%,*,否
嘉義縣鹿草鄉,林鳳凰,1,男,1950,中國國民黨,2505,25.20%,,否
嘉義縣鹿草鄉,楊秀玉,2,女,1947,民主進步黨,7434,74.79%,*,否
嘉義縣水上鄉,李俊昌,1,男,1966,中國國民黨,9451,32.96%,,否
嘉義縣水上鄉,劉敬祥,2,男,1964,民主進步黨,19221,67.03%,*,否
嘉義縣中埔鄉,李碧菁,1,女,1972,民主進步黨,15316,64.75%,*,否
嘉義縣中埔鄉,張聰成,2,男,1951,中國國民黨,8336,35.24%,,否
嘉義縣竹崎鄉,王焜弘,1,男,1961,無黨籍及未經政黨推薦,12982,55.75%,*,否
嘉義縣竹崎鄉,温良恭,2,男,1958,無黨籍及未經政黨推薦,10303,44.24%,,是
嘉義縣梅山鄉,劉宏文,1,男,1952,民主進步黨,11039,100.00%,*,是
嘉義縣番路鄉,林清根,1,男,1966,民主進步黨,4743,62.36%,*,否
嘉義縣番路鄉,邱川原,2,男,1959,中國國民黨,2862,37.63%,,否
嘉義縣大埔鄉,黃國明,1,男,1954,無黨籍及未經政黨推薦,2181,100.00%,*,是
嘉義縣阿里山鄉,汪志敏,1,男,1967,無黨籍及未經政黨推薦,1395,41.76%,,否
嘉義縣阿里山鄉,杜力泉,2,男,1946,中國國民黨,1945,58.23%,*,否
屏東縣屏東市,邱名璋,1,男,1974,民主進步黨,46879,45.34%,,否
屏東縣屏東市,林亞蒓,2,女,1968,中國國民黨,56499,54.65%,*,否
屏東縣潮州鎮,潘連周,1,男,1964,無黨籍及未經政黨推薦,12265,41.87%,,否
屏東縣潮州鎮,張云鎮,2,男,1954,台灣團結聯盟,1275,4.35%,,否
屏東縣潮州鎮,洪明江,3,男,1956,民主進步黨,15747,53.76%,*,是
