地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
新竹縣竹北市,楊敬賜,1,男,1953,中國國民黨,34530,57.81%,*,是
新竹縣竹北市,郭鴻德,2,男,1963,無黨籍及未經政黨推薦,25196,42.18%,,否
新竹縣竹東鎮,徐兆璋,1,男,1954,中國國民黨,25903,58.24%,*,否
新竹縣竹東鎮,蘇仁鑑,2,男,1954,中國國民黨,18568,41.75%,,是
新竹縣新埔鎮,賴江海,1,男,1958,中國國民黨,11479,59.80%,*,是
新竹縣新埔鎮,張幸源,2,男,1962,無黨籍及未經政黨推薦,7715,40.19%,,否
新竹縣關西鎮,陳耀湘,1,男,1946,中國國民黨,6870,39.00%,,否
新竹縣關西鎮,陳勝達,2,男,1936,無黨籍及未經政黨推薦,3063,17.39%,,否
新竹縣關西鎮,吳發仁,3,男,1956,無黨籍及未經政黨推薦,7680,43.60%,*,否
新竹縣湖口鄉,羅世洞,1,男,1945,中國國民黨,16095,43.69%,,否
新竹縣湖口鄉,張春鳳,2,女,1954,中國國民黨,20742,56.30%,*,是
新竹縣新豐鄉,徐茂淦,1,男,1955,中國國民黨,20266,100.00%,*,否
新竹縣芎林鄉,劉展源,1,男,1958,中國國民黨,5396,45.27%,,否
新竹縣芎林鄉,莊雲嬌,2,女,1941,中國國民黨,6523,54.72%,*,否
新竹縣橫山鄉,古榮耀,1,男,1952,無黨籍及未經政黨推薦,4111,46.73%,,否
新竹縣橫山鄉,溫文結,2,男,1948,中國國民黨,4686,53.26%,*,是
新竹縣北埔鄉,陳重光,1,男,1945,無黨籍及未經政黨推薦,1350,22.78%,,否
新竹縣北埔鄉,姜良明,2,男,1954,無黨籍及未經政黨推薦,2224,37.53%,,否
新竹縣北埔鄉,涂春海,3,男,1954,中國國民黨,2351,39.67%,*,否
新竹縣寶山鄉,邱坤桶,1,男,1961,中國國民黨,3692,48.85%,,是
新竹縣寶山鄉,范玉燕,2,女,1956,無黨籍及未經政黨推薦,3865,51.14%,*,否
新竹縣峨眉鄉,江寧增,1,男,1962,中國國民黨,2169,57.94%,*,否
新竹縣峨眉鄉,彭進添,2,男,1965,無黨籍及未經政黨推薦,1574,42.05%,,否
新竹縣尖石鄉,雲天寶,1,男,1954,中國國民黨,2461,57.66%,*,否
新竹縣尖石鄉,曾効忠,2,男,1959,中國國民黨,1807,42.33%,,否
新竹縣五峰鄉,蘇瑞宏,1,男,1944,中國國民黨,1025,35.29%,,否
新竹縣五峰鄉,葉賢民,2,男,1959,中國國民黨,1100,37.87%,*,否
新竹縣五峰鄉,張益瑞,3,男,1966,中國國民黨,779,26.82%,,否
苗栗縣苗栗市,邱炳坤,1,男,1950,無黨籍及未經政黨推薦,18366,41.70%,*,否
苗栗縣苗栗市,鄒玉梅,2,女,1957,中國國民黨,16031,36.40%,,是
苗栗縣苗栗市,彭維彬,3,男,1965,無黨籍及未經政黨推薦,9642,21.89%,,否
苗栗縣公館鄉,曾美露,1,女,1955,中國國民黨,8292,46.03%,,否
苗栗縣公館鄉,彭德台,2,男,1962,中國國民黨,9720,53.96%,*,是
苗栗縣頭屋鄉,徐月蘭,1,女,1961,中國國民黨,5037,73.78%,*,是
苗栗縣頭屋鄉,陳謝秋香,2,女,1956,中國國民黨,1790,26.21%,,否
苗栗縣銅鑼鄉,謝文俊,1,男,1956,中國國民黨,3322,29.60%,,否
苗栗縣銅鑼鄉,謝其全,2,男,1953,中國國民黨,4269,38.04%,*,否
苗栗縣銅鑼鄉,林貴金,3,男,1958,中國國民黨,2997,26.70%,,否
苗栗縣銅鑼鄉,徐廷琮,4,男,1954,中國國民黨,634,5.64%,,否
苗栗縣三義鄉,徐文達,1,男,1958,中國國民黨,4784,46.01%,,否
苗栗縣三義鄉,徐健堂,2,男,1939,中國國民黨,5613,53.98%,*,是
苗栗縣西湖鄉,高銘德,1,男,1951,中國國民黨,173,3.52%,,否
苗栗縣西湖鄉,賴廷煜,2,男,1956,無黨籍及未經政黨推薦,1157,23.60%,,否
苗栗縣西湖鄉,李文林,3,男,1949,中國國民黨,3327,67.87%,*,否
苗栗縣西湖鄉,邱華康,4,男,1955,無黨籍及未經政黨推薦,245,4.99%,,否
苗栗縣通霄鎮,周玉滿,1,女,1962,無黨籍及未經政黨推薦,9117,44.49%,,否
苗栗縣通霄鎮,林麗容,2,女,1957,無黨籍及未經政黨推薦,594,2.89%,,否
苗栗縣通霄鎮,徐永煌,3,男,1970,無黨籍及未經政黨推薦,10779,52.60%,*,否
苗栗縣苑裡鎮,林月珠,1,女,1955,無黨籍及未經政黨推薦,11870,46.91%,,是
苗栗縣苑裡鎮,杜文卿,2,男,1954,無黨籍及未經政黨推薦,13431,53.08%,*,否
苗栗縣後龍鎮,鄭家定,1,男,1957,中國國民黨,10087,50.99%,*,是
苗栗縣後龍鎮,陳姵如,2,女,1957,無黨籍及未經政黨推薦,3414,17.25%,,否
苗栗縣後龍鎮,廖淑貞,3,女,1972,無黨籍及未經政黨推薦,228,1.15%,,否
苗栗縣後龍鎮,朱立園,4,男,1961,無黨籍及未經政黨推薦,6051,30.59%,,否
苗栗縣造橋鄉,黃純德,1,男,1957,中國國民黨,3231,42.02%,,否
苗栗縣造橋鄉,陳鳳英,2,女,1946,中國國民黨,4457,57.97%,*,否
苗栗縣竹南鎮,許崇傑,1,男,1961,無黨籍及未經政黨推薦,3488,9.68%,,否
苗栗縣竹南鎮,陳漢璋,2,男,1961,無黨籍及未經政黨推薦,4197,11.65%,,否
苗栗縣竹南鎮,林志嘉,3,男,1976,無黨籍及未經政黨推薦,860,2.38%,,否
苗栗縣竹南鎮,廖英利,4,女,1953,中國國民黨,7643,21.22%,,否
苗栗縣竹南鎮,謝清泉,5,男,1949,中國國民黨,12297,34.14%,*,否
苗栗縣竹南鎮,吳漢書,6,男,1971,無黨籍及未經政黨推薦,7527,20.90%,,否
苗栗縣頭份鎮,陳英河,1,男,1954,中國國民黨,14226,32.76%,,否
苗栗縣頭份鎮,徐定禎,2,男,1961,無黨籍及未經政黨推薦,16348,37.65%,*,否
苗栗縣頭份鎮,張茂玄,3,男,1965,中國國民黨,12840,29.57%,,否
苗栗縣三灣鄉,曾武雄,1,男,1944,中國國民黨,3665,100.00%,*,是
苗栗縣南庄鄉,黃順源,1,男,1958,中國國民黨,2385,39.69%,,否
苗栗縣南庄鄉,賴盛為,2,男,1948,中國國民黨,3624,60.30%,*,否
苗栗縣大湖鄉,黃惠琴,1,女,1958,無黨籍及未經政黨推薦,980,11.59%,,否
苗栗縣大湖鄉,徐天基,2,男,1951,無黨籍及未經政黨推薦,777,9.19%,,否
苗栗縣大湖鄉,陳永福,3,男,1952,中國國民黨,3363,39.79%,*,否
苗栗縣大湖鄉,胡娘妹,4,女,1956,中國國民黨,3330,39.40%,,否
苗栗縣獅潭鄉,謝添壽,1,男,1955,無黨籍及未經政黨推薦,1540,47.72%,,否
苗栗縣獅潭鄉,賴癸章,2,男,1945,中國國民黨,1687,52.27%,*,否
苗栗縣卓蘭鎮,詹坤金,1,男,1964,無黨籍及未經政黨推薦,5063,48.56%,,否
苗栗縣卓蘭鎮,方玉美,2,女,1956,無黨籍及未經政黨推薦,217,2.08%,,否
苗栗縣卓蘭鎮,詹明光,3,男,1950,中國國民黨,5146,49.35%,*,否
苗栗縣泰安鄉,朱珮玲,1,女,1970,中國國民黨,1718,44.45%,,否
苗栗縣泰安鄉,柯武勇,2,男,1960,中國國民黨,2147,55.54%,*,是
彰化縣彰化市,王敏光,1,男,1970,中國國民黨,27889,25.36%,,否
彰化縣彰化市,温吳麗卿,2,女,1957,中國國民黨,32102,29.19%,,否
彰化縣彰化市,邱建富,3,男,1960,民主進步黨,49969,45.44%,*,否
彰化縣花壇鄉,顧金土,1,男,1954,中國國民黨,7709,34.54%,,否
彰化縣花壇鄉,賴安全,2,男,1942,無黨籍及未經政黨推薦,2672,11.97%,,否
彰化縣花壇鄉,施華芬,3,女,1963,無黨籍及未經政黨推薦,11936,53.48%,*,否
彰化縣芬園鄉,洪慶章,1,男,1959,無黨籍及未經政黨推薦,7862,53.41%,*,否
彰化縣芬園鄉,陳永忠,2,男,1961,中國國民黨,6857,46.58%,,是
彰化縣鹿港鎮,王惠美,1,女,1968,中國國民黨,31249,80.74%,*,是
彰化縣鹿港鎮,許振烓,2,男,1960,無黨籍及未經政黨推薦,7450,19.25%,,否
彰化縣褔興鄉,粘禮淞,1,男,1957,中國國民黨,14639,53.30%,*,否
彰化縣褔興鄉,施有信,2,男,1952,中國國民黨,12824,46.69%,,否
彰化縣秀水鄉,王瑞雄,1,男,1955,無黨籍及未經政黨推薦,3644,19.15%,,否
彰化縣秀水鄉,丁金山,2,男,1961,中國國民黨,6527,34.30%,,否
彰化縣秀水鄉,余德炎,3,男,1944,無黨籍及未經政黨推薦,8857,46.54%,*,是
彰化縣和美鎮,洪騰岳,1,男,1951,無黨籍及未經政黨推薦,11877,31.68%,,否
彰化縣和美鎮,王水川,2,男,1947,中國國民黨,25609,68.31%,*,是
彰化縣伸港鄉,林俊利,1,男,1962,中國國民黨,8799,51.21%,*,是
彰化縣伸港鄉,曾煥彰,2,男,1956,無黨籍及未經政黨推薦,8382,48.78%,,否
彰化縣線西鄉,蘇賜木,1,男,1952,無黨籍及未經政黨推薦,4315,49.33%,,否
彰化縣線西鄉,蔡麗娟,2,女,1953,中國國民黨,4431,50.66%,*,是
彰化縣員林鎮,吳宗憲,1,男,1965,中國國民黨,45282,100.00%,*,是
彰化縣大村鄉,游盛,1,男,1965,無黨籍及未經政黨推薦,9137,49.99%,,否
彰化縣大村鄉,張良烟,2,男,1949,無黨籍及未經政黨推薦,9138,50.00%,*,否
彰化縣永靖鄉,賴玟諺,1,男,1965,無黨籍及未經政黨推薦,9208,48.86%,,否
彰化縣永靖鄉,李詩焱,2,男,1953,中國國民黨,9637,51.13%,*,否
彰化縣溪湖鎮,黃瑞珠,1,女,1964,無黨籍及未經政黨推薦,10003,37.95%,,否
彰化縣溪湖鎮,陳文漢,2,男,1961,中國國民黨,10761,40.82%,*,是
彰化縣溪湖鎮,曾清為,3,男,1948,無黨籍及未經政黨推薦,5592,21.21%,,否
彰化縣埔鹽鄉,楊福地,1,男,1956,中國國民黨,11129,63.63%,*,否
彰化縣埔鹽鄉,林斯明,2,男,1950,民主進步黨,6360,36.36%,,否
彰化縣埔心鄉,葉俊傑,1,男,1951,無黨籍及未經政黨推薦,3088,18.77%,,否
彰化縣埔心鄉,徐平圳,2,男,1960,無黨籍及未經政黨推薦,13359,81.22%,*,是
彰化縣田中鎮,鄭俊雄,1,男,1961,中國國民黨,12499,60.61%,*,是
彰化縣田中鎮,陳兆民,2,男,1945,民主進步黨,8120,39.38%,,否
彰化縣社頭鄉,張慶楨,1,男,1958,無黨籍及未經政黨推薦,1801,8.75%,,否
彰化縣社頭鄉,蕭如意,2,男,1955,中國國民黨,12920,62.83%,*,是
彰化縣社頭鄉,蕭家申,3,男,1960,無黨籍及未經政黨推薦,5842,28.41%,,否
彰化縣二水鄉,許敏適,1,男,1969,無黨籍及未經政黨推薦,5125,54.04%,*,否
彰化縣二水鄉,許文耀,2,男,1960,中國國民黨,4357,45.95%,,是
彰化縣北斗鎮,鄭俊宏,1,男,1951,無黨籍及未經政黨推薦,3913,22.76%,,否
彰化縣北斗鎮,李順銘,2,男,1940,中國國民黨,5241,30.49%,*,否
彰化縣北斗鎮,洪参民,3,男,1946,無黨籍及未經政黨推薦,3375,19.63%,,否
彰化縣北斗鎮,陳國展,4,男,1945,無黨籍及未經政黨推薦,4659,27.10%,,否
彰化縣田尾鄉,莊仁舜,1,男,1955,中國國民黨,10154,65.98%,*,是
彰化縣田尾鄉,李武雄,2,男,1954,無黨籍及未經政黨推薦,5235,34.01%,,否
彰化縣埤頭鄉,吳錦潭,1,男,1957,無黨籍及未經政黨推薦,8525,55.47%,*,否
彰化縣埤頭鄉,陳滄炅,2,男,1962,中國國民黨,6842,44.52%,,是
彰化縣溪州鄉,王義同,1,男,1959,中國國民黨,7628,47.13%,,否
彰化縣溪州鄉,黃盛祿,2,男,1959,民主進步黨,8557,52.86%,*,否
彰化縣二林鎮,曾萬火,1,男,1950,無黨籍及未經政黨推薦,812,2.69%,,否
彰化縣二林鎮,林明暐,2,男,1956,中國國民黨,12743,42.25%,,否
彰化縣二林鎮,張國棟,3,男,1958,中國國民黨,16599,55.04%,*,否
彰化縣大城鄉,吳明玉,1,男,1955,無黨籍及未經政黨推薦,5017,47.54%,*,否
彰化縣大城鄉,蔡宗煌,2,男,1957,無黨籍及未經政黨推薦,837,7.93%,,否
彰化縣大城鄉,陳玉照,3,男,1958,無黨籍及未經政黨推薦,4447,42.14%,,否
彰化縣大城鄉,王志名,4,男,1953,無黨籍及未經政黨推薦,251,2.37%,,否
彰化縣芳苑鄉,林清彬,1,男,1961,中國國民黨,10590,67.32%,*,是
彰化縣芳苑鄉,陳品樺,2,女,1950,無黨籍及未經政黨推薦,5140,32.67%,,否
彰化縣竹塘鄉,紀宗成,1,男,1965,中國國民黨,4527,48.65%,,否
彰化縣竹塘鄉,蔡永稽,2,男,1950,無黨籍及未經政黨推薦,4778,51.34%,*,是
南投縣南投市,許淑華,1,女,1975,中國國民黨,41012,83.73%,*,是
南投縣南投市,陳翠容,2,女,1973,大道慈悲濟世黨,7966,16.26%,,否
南投縣埔里鎮,周義雄,1,男,1957,中國國民黨,27852,69.58%,*,否
南投縣埔里鎮,陳瓊如,2,女,1959,無黨籍及未經政黨推薦,12172,30.41%,,否
南投縣草屯鎮,周信利,1,男,1955,中國國民黨,30605,60.58%,*,是
南投縣草屯鎮,賴忠政,2,男,1962,無黨籍及未經政黨推薦,19907,39.41%,,否
南投縣竹山鎮,朱寶珍,1,男,1957,中國國民黨,23014,100.00%,*,是
南投縣集集鎮,莊瑞麟,1,男,1960,中國國民黨,5092,100.00%,*,是
南投縣名間鄉,吳成章,1,男,1960,無黨籍及未經政黨推薦,11448,48.85%,,是
南投縣名間鄉,陳聰鑑,2,男,1963,無黨籍及未經政黨推薦,11985,51.14%,*,否
南投縣鹿谷鄉,葉瑞鐘,1,男,1955,無黨籍及未經政黨推薦,4790,42.49%,,否
南投縣鹿谷鄉,黃東灝,2,男,1960,中國國民黨,5414,48.03%,*,否
南投縣鹿谷鄉,張國安,3,男,1959,無黨籍及未經政黨推薦,1067,9.46%,,否
南投縣中寮鄉,游淦源,1,男,1956,無黨籍及未經政黨推薦,3389,34.28%,,否
南投縣中寮鄉,陳月英,2,女,1947,中國國民黨,2721,27.52%,,是
南投縣中寮鄉,張永輝,3,男,1962,無黨籍及未經政黨推薦,3776,38.19%,*,否
南投縣魚池鄉,陳錦倫,1,男,1965,民主進步黨,6173,71.07%,*,否
南投縣魚池鄉,黃文雄,2,男,1955,中國國民黨,2512,28.92%,,否
南投縣國姓鄉,林福峯,1,男,1951,中國國民黨,9308,100.00%,*,是
南投縣水里鄉,陳癸佑,1,男,1968,無黨籍及未經政黨推薦,756,6.56%,,否
南投縣水里鄉,徐香玲,2,女,1959,無黨籍及未經政黨推薦,3189,27.70%,,是
南投縣水里鄉,江龍漢,3,男,1954,無黨籍及未經政黨推薦,4555,39.57%,*,否
南投縣水里鄉,賴錦坤,4,男,1953,中國國民黨,3009,26.14%,,否
南投縣信義鄉,全文才,1,男,1963,中國國民黨,3890,43.97%,,否
南投縣信義鄉,史強,2,男,1964,無黨籍及未經政黨推薦,4955,56.02%,*,否
南投縣仁愛鄉,孔文博,1,男,1960,無黨籍及未經政黨推薦,2892,38.12%,,否
南投縣仁愛鄉,張子孝,2,男,1960,中國國民黨,4693,61.87%,*,是
雲林縣麥寮鄉,林松利,1,男,1946,無黨籍及未經政黨推薦,9682,51.64%,*,是
雲林縣麥寮鄉,許忠富,2,男,1968,無黨籍及未經政黨推薦,9065,48.35%,,否
雲林縣臺西鄉,李培元,1,男,1962,無黨籍及未經政黨推薦,10508,100.00%,*,是
雲林縣東勢鄉,丁棟財,1,男,1956,民主進步黨,4223,47.02%,,否
雲林縣東勢鄉,陳志揚,2,男,1969,無黨籍及未經政黨推薦,4757,52.97%,*,是
雲林縣褒忠鄉,張政國,1,男,1966,無黨籍及未經政黨推薦,4443,57.00%,*,否
雲林縣褒忠鄉,柯清雄,2,男,1942,無黨籍及未經政黨推薦,3351,42.99%,,否
雲林縣土庫鎮,林全合,1,男,1955,民主進步黨,7419,47.29%,,否
雲林縣土庫鎮,張源鐘,2,男,1948,中國國民黨,8269,52.70%,*,是
雲林縣虎尾鎮,林文彬,1,男,1956,民主進步黨,17868,53.99%,*,否
雲林縣虎尾鎮,陳振輝,2,男,1955,中國國民黨,15222,46.00%,,是
雲林縣四湖鄉,王呈,1,男,1949,無黨籍及未經政黨推薦,10323,100.00%,*,否
雲林縣元長鄉,李泗濱,1,男,1950,無黨籍及未經政黨推薦,8187,52.62%,*,否
雲林縣元長鄉,蔡明水,2,男,1957,民主進步黨,7370,47.37%,,否
雲林縣口湖鄉,蔡永常,1,男,1950,無黨籍及未經政黨推薦,7638,50.63%,*,否
雲林縣口湖鄉,吳慕禹,2,男,1956,無黨籍及未經政黨推薦,7447,49.36%,,是
雲林縣水林鄉,陳怡帆,1,女,1983,民主進步黨,8745,53.71%,*,否
雲林縣水林鄉,陳劍華,2,男,1976,無黨籍及未經政黨推薦,7535,46.28%,,否
雲林縣北港鎮,張勝智,1,男,1966,無黨籍及未經政黨推薦,9851,45.15%,,否
雲林縣北港鎮,蕭永義,2,男,1963,無黨籍及未經政黨推薦,11967,54.84%,*,否
雲林縣崙背鄉,李永茂,1,男,1948,無黨籍及未經政黨推薦,7036,50.65%,*,否
雲林縣崙背鄉,李泓儀,2,男,1968,無黨籍及未經政黨推薦,6855,49.34%,,是
雲林縣二崙鄉,廖朝魁,1,男,1958,無黨籍及未經政黨推薦,5357,34.83%,*,是
雲林縣二崙鄉,鍾合郎,2,男,1962,無黨籍及未經政黨推薦,5073,32.98%,,否
雲林縣二崙鄉,鍾福助,3,男,1956,無黨籍及未經政黨推薦,4949,32.18%,,否
雲林縣西螺鎮,蕭澤梧,1,男,1958,民主進步黨,20563,100.00%,*,是
雲林縣莿桐鄉,鍾明馨,1,男,1966,無黨籍及未經政黨推薦,8870,56.60%,*,是
雲林縣莿桐鄉,廖秋蓉,2,女,1965,民主進步黨,6800,43.39%,,否
雲林縣林內鄉,林淑芬,1,女,1968,無黨籍及未經政黨推薦,4846,45.59%,,否
雲林縣林內鄉,邱世文,2,男,1966,無黨籍及未經政黨推薦,5667,53.31%,*,是
雲林縣林內鄉,蔡沛宏,3,男,1952,無黨籍及未經政黨推薦,116,1.09%,,否
雲林縣斗六市,張聰明,1,男,1953,無黨籍及未經政黨推薦,19680,41.18%,,否
雲林縣斗六市,江春生,2,男,1958,無黨籍及未經政黨推薦,6327,13.24%,,否
雲林縣斗六市,簡明欽,3,男,1960,中國國民黨,20837,43.61%,*,否
雲林縣斗六市,黃文發,4,男,1954,無黨籍及未經政黨推薦,935,1.95%,,否
雲林縣大埤鄉,陳秋慶,1,男,1954,中國國民黨,1679,14.67%,,否
雲林縣大埤鄉,林再添,2,男,1952,無黨籍及未經政黨推薦,3471,30.33%,,否
雲林縣大埤鄉,林碧珍,3,女,1961,無黨籍及未經政黨推薦,2666,23.30%,,否
雲林縣大埤鄉,謝明平,4,男,1954,民主進步黨,3626,31.69%,*,否
雲林縣斗南鎮,黃福窮,1,男,1950,中國國民黨,10864,49.67%,,是
雲林縣斗南鎮,張勝雄,2,男,1943,民主進步黨,11008,50.32%,*,否
雲林縣古坑鄉,林慧如,1,女,1962,民主進步黨,13782,100.00%,*,是
嘉義縣太保市,董國誠,1,男,1961,民主進步黨,11088,59.47%,*,是
嘉義縣太保市,盧嘉竹,2,男,1945,無黨籍及未經政黨推薦,5299,28.42%,,否
嘉義縣太保市,陳福誠,3,男,1950,中華統一促進黨,2257,12.10%,,否
嘉義縣鹿草鄉,黃義興,1,男,1952,中國國民黨,4465,40.92%,,否
嘉義縣鹿草鄉,林沐惠,2,男,1957,民主進步黨,6445,59.07%,*,是
嘉義縣水上鄉,李中明,1,男,1967,民主進步黨,12561,42.91%,,否
嘉義縣水上鄉,王啟澧,2,男,1964,中國國民黨,16706,57.08%,*,是
嘉義縣民雄鄉,陳福成,1,男,1958,無黨籍及未經政黨推薦,21895,56.31%,*,是
嘉義縣民雄鄉,林邦銘,2,男,1963,民主進步黨,16983,43.68%,,否
嘉義縣新港鄉,陳文忠,1,男,1964,無黨籍及未經政黨推薦,2188,10.96%,,否
嘉義縣新港鄉,李宗祐,2,男,1955,無黨籍及未經政黨推薦,1024,5.13%,,否
嘉義縣新港鄉,賴美真,3,女,1961,無黨籍及未經政黨推薦,6855,34.35%,,否
嘉義縣新港鄉,邱晋煌,4,男,1953,無黨籍及未經政黨推薦,9460,47.40%,*,是
嘉義縣新港鄉,馬瑞駿,5,男,1962,無黨籍及未經政黨推薦,429,2.14%,,否
嘉義縣大林鎮,吳森池,1,男,1951,無黨籍及未經政黨推薦,363,1.84%,,否
嘉義縣大林鎮,簡和清,2,男,1947,中國國民黨,7868,39.98%,,否
嘉義縣大林鎮,黃貞瑜,3,女,1982,民主進步黨,11446,58.16%,*,是
嘉義縣溪口鄉,劉純婷,1,女,1982,民主進步黨,5007,50.07%,*,否
嘉義縣溪口鄉,陳錦寅,2,男,1951,無黨籍及未經政黨推薦,497,4.97%,,否
嘉義縣溪口鄉,蔡吉輝,3,男,1951,無黨籍及未經政黨推薦,4496,44.96%,,否
嘉義縣梅山鄉,林美雲,1,女,1954,無黨籍及未經政黨推薦,6241,47.49%,,否
嘉義縣梅山鄉,劉宏文,2,男,1952,民主進步黨,6898,52.50%,*,否
嘉義縣朴子市,王如經,1,男,1960,無黨籍及未經政黨推薦,14074,55.33%,*,否
嘉義縣朴子市,李佩玲,2,女,1972,無黨籍及未經政黨推薦,11360,44.66%,,否
嘉義縣六腳鄉,黃錦成,1,男,1961,民主進步黨,13827,100.00%,*,是
嘉義縣東石鄉,林純金,1,男,1949,中國國民黨,11921,100.00%,*,是
嘉義縣布袋鎮,蔡殷燕紅,1,女,1945,中國國民黨,8097,41.60%,,否
嘉義縣布袋鎮,蔡坤彬,2,男,1957,民主進步黨,11363,58.39%,*,否
嘉義縣義竹鄉,黃金茂,1,男,1955,中國國民黨,10147,80.86%,*,是
嘉義縣義竹鄉,李添貴,2,男,1955,無黨籍及未經政黨推薦,2401,19.13%,,否
嘉義縣中埔鄉,李文錦,1,男,1947,無黨籍及未經政黨推薦,16482,60.58%,*,否
嘉義縣中埔鄉,張聰成,2,男,1951,中國國民黨,10723,39.41%,,否
