地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北市北投區清江里,陳鴻堃,1,男,1965,無黨籍及未經政黨推薦,3859,100.00%,*,是
臺北市北投區中央里,陳金萬,1,男,1964,無黨籍及未經政黨推薦,2093,44.98%,,否
臺北市北投區中央里,陳承伯,2,男,1964,無黨籍及未經政黨推薦,389,8.36%,,否
臺北市北投區中央里,陳鴻鈞,3,男,1956,無黨籍及未經政黨推薦,2171,46.65%,*,是
臺北市北投區長安里,陳章生,1,男,1954,無黨籍及未經政黨推薦,2791,100.00%,*,是
臺北市北投區大同里,黃照鍾,1,男,1961,民主進步黨,778,22.64%,,否
臺北市北投區大同里,薛芸芬,2,女,1956,中國國民黨,702,20.43%,,否
臺北市北投區大同里,王錫海,3,男,1957,無黨籍及未經政黨推薦,1535,44.68%,*,是
臺北市北投區大同里,張義明,4,男,1957,無黨籍及未經政黨推薦,420,12.22%,,否
臺北市北投區溫泉里,張麗玉,1,女,1961,中國國民黨,1616,45.05%,,否
臺北市北投區溫泉里,許智全,2,男,1981,無黨籍及未經政黨推薦,1971,54.94%,*,是
臺北市北投區林泉里,管文忠,1,男,1961,無黨籍及未經政黨推薦,463,27.12%,,否
臺北市北投區林泉里,蔡育孝,2,男,1947,中國國民黨,413,24.19%,,否
臺北市北投區林泉里,陳惠華,3,女,1967,無黨籍及未經政黨推薦,831,48.68%,*,是
臺北市北投區中心里,葉家和,1,男,1960,中國國民黨,1518,47.40%,,是
臺北市北投區中心里,孫士堅,2,男,1959,無黨籍及未經政黨推薦,1684,52.59%,*,否
臺北市北投區中庸里,黃許銘,1,男,1972,無黨籍及未經政黨推薦,1415,56.28%,*,否
臺北市北投區中庸里,楊萬生,2,男,1939,中國國民黨,1099,43.71%,,是
臺北市北投區開明里,陳維甸,1,男,1951,無黨籍及未經政黨推薦,1810,50.62%,*,是
臺北市北投區開明里,左麗芳,2,女,1962,中國國民黨,1765,49.37%,,否
臺北市北投區中和里,黃景煌,1,男,1952,中國國民黨,2273,100.00%,*,是
臺北市北投區智仁里,徐宜潔,1,女,1963,無黨籍及未經政黨推薦,1289,37.44%,,否
臺北市北投區智仁里,許世傳,2,男,1964,無黨籍及未經政黨推薦,2153,62.55%,*,是
臺北市北投區秀山里,陳壽彭,1,男,1953,中國國民黨,1302,63.41%,*,否
臺北市北投區秀山里,傅書淵,2,男,1961,無黨籍及未經政黨推薦,751,36.58%,,是
臺北市北投區文化里,高健安,1,男,1960,無黨籍及未經政黨推薦,370,14.64%,,否
臺北市北投區文化里,李大維,2,男,1962,無黨籍及未經政黨推薦,297,11.75%,,否
臺北市北投區文化里,周世英,3,男,1947,中國國民黨,1211,47.94%,*,是
臺北市北投區文化里,鄢志明,4,男,1957,無黨籍及未經政黨推薦,648,25.65%,,否
臺北市北投區豐年里,鄭國華,1,男,1958,無黨籍及未經政黨推薦,984,37.62%,,是
臺北市北投區豐年里,周江雪珠,2,女,1949,無黨籍及未經政黨推薦,1631,62.37%,*,否
臺北市北投區稻香里,張義博,1,男,1945,中國國民黨,1282,45.44%,*,否
臺北市北投區稻香里,高榮鴻,2,男,1972,無黨籍及未經政黨推薦,796,28.21%,,否
臺北市北投區稻香里,張敏雄,3,男,1940,無黨籍及未經政黨推薦,743,26.33%,,是
臺北市北投區桃源里,簡芳明,1,男,1954,無黨籍及未經政黨推薦,1925,59.50%,*,否
臺北市北投區桃源里,翁英竣,2,男,1957,中國國民黨,1310,40.49%,,是
臺北市北投區一德里,陳進雄,1,男,1954,中國國民黨,3068,100.00%,*,是
臺北市北投區關渡里,許瑩珠,1,女,1958,中國國民黨,1990,32.15%,,否
臺北市北投區關渡里,黃紀貴,2,男,1960,無黨籍及未經政黨推薦,1732,27.98%,,否
臺北市北投區關渡里,紀松鶴,3,男,1961,無黨籍及未經政黨推薦,2466,39.85%,*,是
臺北市北投區泉源里,陳志成,1,男,1964,中國國民黨,1260,100.00%,*,是
臺北市北投區湖山里,吳文華,1,男,1935,無黨籍及未經政黨推薦,335,27.32%,,是
臺北市北投區湖山里,陳文進,2,男,1955,無黨籍及未經政黨推薦,276,22.51%,,否
臺北市北投區湖山里,李秋霞,3,女,1957,中國國民黨,615,50.16%,*,否
臺北市北投區大屯里,勤榮輝,1,男,1966,無黨籍及未經政黨推薦,414,54.98%,*,是
臺北市北投區大屯里,陳清源,2,男,1956,無黨籍及未經政黨推薦,339,45.01%,,否
臺北市北投區湖田里,曹昌正,1,男,1971,無黨籍及未經政黨推薦,423,54.72%,*,是
臺北市北投區湖田里,白俊,2,男,1955,無黨籍及未經政黨推薦,350,45.27%,,否
臺北市士林區仁勇里,陳秀琴,1,女,1956,無黨籍及未經政黨推薦,853,36.23%,,否
臺北市士林區仁勇里,洪銘鎮,2,男,1955,無黨籍及未經政黨推薦,1501,63.76%,*,否
臺北市士林區義信里,陳中和,1,男,1953,中國國民黨,1689,100.00%,*,是
臺北市士林區福林里,江美珠,1,女,1956,無黨籍及未經政黨推薦,1078,61.77%,*,是
臺北市士林區福林里,陳志昌,2,男,1960,無黨籍及未經政黨推薦,667,38.22%,,否
臺北市士林區福德里,楊錦宗,1,男,1952,中國國民黨,2158,100.00%,*,是
臺北市士林區福志里,李日南,1,男,1934,中國國民黨,2112,47.90%,,是
臺北市士林區福志里,鍾春富,2,男,1956,無黨籍及未經政黨推薦,2297,52.09%,*,否
臺北市士林區舊佳里,何逸松,1,男,1965,中國國民黨,2679,100.00%,*,是
臺北市士林區福佳里,洪明男,1,男,1941,中國國民黨,1822,42.37%,,否
臺北市士林區福佳里,胡剛毅,2,男,1949,無黨籍及未經政黨推薦,2478,57.62%,*,是
臺北市士林區後港里,蔡承享,1,男,1960,無黨籍及未經政黨推薦,1551,33.51%,,否
臺北市士林區後港里,楊義清,2,男,1942,中國國民黨,1571,33.94%,*,是
臺北市士林區後港里,紀建漢,3,男,1982,民主進步黨,1506,32.54%,,否
臺北市士林區福中里,江謝簡金玉,1,女,1949,無黨籍及未經政黨推薦,873,22.46%,,否
臺北市士林區福中里,陳森木,2,男,1949,中國國民黨,1156,29.74%,,是
臺北市士林區福中里,紀榮鴻,3,男,1956,民主進步黨,1857,47.78%,*,否
臺北市士林區前港里,張鎮洋,1,男,1953,中國國民黨,515,19.58%,,是
臺北市士林區前港里,高玉卿,2,女,1966,無黨籍及未經政黨推薦,310,11.78%,,否
臺北市士林區前港里,紀志祥,3,男,1964,無黨籍及未經政黨推薦,816,31.02%,,否
臺北市士林區前港里,陳瑞華,4,女,1958,無黨籍及未經政黨推薦,989,37.60%,*,否
臺北市士林區百齡里,楊再生,1,男,1958,無黨籍及未經政黨推薦,490,11.32%,,否
臺北市士林區百齡里,李嘉儒,2,男,1963,中國國民黨,1676,38.72%,,否
臺北市士林區百齡里,李麗梅,3,女,1959,無黨籍及未經政黨推薦,398,9.19%,,否
臺北市士林區百齡里,翁淑穎,4,女,1980,民主進步黨,1764,40.75%,*,否
臺北市士林區承德里,陳韋光,1,男,1953,無黨籍及未經政黨推薦,991,31.17%,,否
臺北市士林區承德里,戴健一,2,男,1941,無黨籍及未經政黨推薦,773,24.31%,,否
臺北市士林區承德里,陳洲平,3,男,1947,中國國民黨,1415,44.51%,*,是
臺北市士林區福華里,李振貴,1,男,1951,無黨籍及未經政黨推薦,2258,60.03%,*,是
臺北市士林區福華里,呂榮華,2,男,1952,中國國民黨,1027,27.30%,,否
臺北市士林區福華里,賴天來,3,男,1956,中國國民黨,476,12.65%,,否
臺北市士林區明勝里,陳金桉,1,男,1956,無黨籍及未經政黨推薦,85,2.93%,,否
臺北市士林區明勝里,戴瑞雲,2,女,1952,無黨籍及未經政黨推薦,1181,40.76%,*,是
臺北市士林區明勝里,張永棟,3,男,1959,無黨籍及未經政黨推薦,959,33.10%,,否
臺北市士林區明勝里,黃崇恩,4,男,1958,民主進步黨,672,23.19%,,否
臺北市士林區福順里,陳志誠,1,男,1962,無黨籍及未經政黨推薦,1310,44.60%,*,否
臺北市士林區福順里,田添丁,2,男,1965,無黨籍及未經政黨推薦,570,19.40%,,否
臺北市士林區福順里,陳富榮,3,男,1946,民主進步黨,1057,35.98%,,是
臺北市士林區富光里,唐光宏,1,男,1967,中國國民黨,939,28.30%,,否
臺北市士林區富光里,許振通,2,男,1961,民主進步黨,2378,71.69%,*,是
臺北市士林區葫蘆里,郭一秋,1,男,1954,中國國民黨,1479,33.03%,,否
臺北市士林區葫蘆里,許振禮,2,男,1963,無黨籍及未經政黨推薦,2998,66.96%,*,是
臺北市士林區葫東里,李玉枝,1,女,1948,無黨籍及未經政黨推薦,862,38.56%,,否
臺北市士林區葫東里,郭淑玲,2,女,1964,無黨籍及未經政黨推薦,1373,61.43%,*,是
臺北市士林區社子里,陳明雄,1,男,1941,中國國民黨,1842,51.91%,*,是
臺北市士林區社子里,陳民乾,2,男,1961,無黨籍及未經政黨推薦,1706,48.08%,,否
臺北市士林區社新里,江慧蓮,1,女,1957,中國國民黨,1880,37.60%,,否
臺北市士林區社新里,張駿彥,2,男,1970,無黨籍及未經政黨推薦,853,17.06%,,否
臺北市士林區社新里,陳志明,3,男,1967,民主進步黨,2266,45.32%,*,是
臺北市士林區社園里,陳定雄,1,男,1945,中國國民黨,2091,47.24%,,是
臺北市士林區社園里,葉子芸,2,女,1972,無黨籍及未經政黨推薦,2335,52.75%,*,否
臺北市士林區永倫里,宋旭曜,1,男,1948,無黨籍及未經政黨推薦,2641,59.64%,*,是
臺北市士林區永倫里,李慶昌,2,男,1958,無黨籍及未經政黨推薦,98,2.21%,,否
臺北市士林區永倫里,李秋鳳,3,女,1956,無黨籍及未經政黨推薦,1689,38.14%,,否
臺北市士林區福安里,王福來,1,男,1953,無黨籍及未經政黨推薦,1156,37.81%,,否
臺北市士林區福安里,謝文加,2,男,1957,民主進步黨,1901,62.18%,*,是
臺北市士林區富洲里,林振來,1,男,1955,無黨籍及未經政黨推薦,1529,42.17%,,否
臺北市士林區富洲里,李賜福,2,男,1960,無黨籍及未經政黨推薦,2096,57.82%,*,否
臺北市士林區岩山里,曹昌隆,1,男,1960,中國國民黨,1571,100.00%,*,是
臺北市士林區名山里,廖岳,1,男,1954,無黨籍及未經政黨推薦,2179,51.78%,*,是
臺北市士林區名山里,蔡家興,2,男,1957,中國國民黨,2029,48.21%,,否
臺北市士林區德行里,吳宗人,1,男,1974,無黨籍及未經政黨推薦,1253,51.41%,*,是
臺北市士林區德行里,簡順昌,2,男,1958,無黨籍及未經政黨推薦,1184,48.58%,,否
臺北市士林區德華里,林生賢,1,男,1956,無黨籍及未經政黨推薦,1653,50.92%,*,否
臺北市士林區德華里,陳勝傳,2,男,1945,無黨籍及未經政黨推薦,1593,49.07%,,是
臺北市士林區聖山里,潘翁玉燕,1,女,1951,無黨籍及未經政黨推薦,151,5.32%,,否
臺北市士林區聖山里,孫嫚謙,2,女,1967,無黨籍及未經政黨推薦,641,22.61%,,否
臺北市士林區聖山里,許榮村,3,男,1954,中國國民黨,1112,39.22%,*,是
臺北市士林區聖山里,吳三勇,4,男,1951,無黨籍及未經政黨推薦,931,32.83%,,否
臺北市士林區忠誠里,曾坤來,1,男,1954,中國國民黨,2712,100.00%,*,是
臺北市士林區芝山里,陳茂德,1,男,1949,無黨籍及未經政黨推薦,407,9.72%,,否
臺北市士林區芝山里,魏雅郁,2,男,1953,無黨籍及未經政黨推薦,1925,45.97%,*,是
臺北市士林區芝山里,林加旺,3,男,1948,無黨籍及未經政黨推薦,1855,44.30%,,否
臺北市士林區東山里,林儀潔,1,女,1975,無黨籍及未經政黨推薦,476,15.68%,,否
臺北市士林區東山里,何聖文,2,男,1976,無黨籍及未經政黨推薦,1181,38.91%,*,否
臺北市士林區東山里,吳明蓁,3,女,1944,中國國民黨,1134,37.36%,,否
臺北市士林區東山里,翁秀卿,4,女,1951,無黨籍及未經政黨推薦,244,8.03%,,否
臺北市士林區三玉里,羅志傑,1,男,1966,中國國民黨,1651,50.00%,*,是
臺北市士林區三玉里,梁明聖,2,男,1952,無黨籍及未經政黨推薦,1344,40.70%,,否
臺北市士林區三玉里,謝炳根,3,男,1950,無黨籍及未經政黨推薦,307,9.29%,,否
臺北市士林區蘭雅里,萬天榮,1,男,1951,中國國民黨,1857,38.47%,*,否
臺北市士林區蘭雅里,陳月鳳,2,女,1963,無黨籍及未經政黨推薦,1438,29.79%,,否
臺北市士林區蘭雅里,賴秋鴻,3,男,1951,無黨籍及未經政黨推薦,1531,31.72%,,是
臺北市士林區蘭興里,劉秋水,1,男,1955,無黨籍及未經政黨推薦,886,24.24%,,否
臺北市士林區蘭興里,邱新榮,2,男,1952,中國國民黨,1829,50.05%,*,否
臺北市士林區蘭興里,賴清榮,3,男,1950,民主進步黨,939,25.69%,,否
臺北市士林區天福里,梁順成,1,男,1952,中國國民黨,1410,40.85%,,否
臺北市士林區天福里,江啟南,2,男,1951,無黨籍及未經政黨推薦,2041,59.14%,*,是
臺北市士林區天祿里,林秀莉,1,女,1966,無黨籍及未經政黨推薦,544,18.22%,,否
臺北市士林區天祿里,蔡長興,2,男,1961,中國國民黨,651,21.80%,,否
臺北市士林區天祿里,李錦琿,3,男,1962,無黨籍及未經政黨推薦,1790,59.96%,*,是
臺北市士林區天壽里,蕭至明,1,男,1965,中國國民黨,891,32.44%,,否
臺北市士林區天壽里,陳伯同,2,男,1958,無黨籍及未經政黨推薦,1855,67.55%,*,是
臺北市士林區天和里,莊福來,1,男,1947,中國國民黨,2282,54.68%,*,是
臺北市士林區天和里,蔡明松,2,男,1948,無黨籍及未經政黨推薦,1891,45.31%,,否
臺北市士林區天山里,陳佩琪,1,女,1971,無黨籍及未經政黨推薦,654,17.51%,,否
臺北市士林區天山里,魏妤蓁,2,女,1961,無黨籍及未經政黨推薦,1421,38.06%,,否
臺北市士林區天山里,張清彬,3,男,1950,中國國民黨,1658,44.41%,*,是
臺北市士林區天玉里,常伯謙,1,男,1956,中國國民黨,2674,61.45%,*,是
臺北市士林區天玉里,張文連,2,女,1941,無黨籍及未經政黨推薦,1677,38.54%,,否
臺北市士林區天母里,李陳菜蓮,1,女,1948,無黨籍及未經政黨推薦,1839,50.01%,*,否
臺北市士林區天母里,林鐵民,2,男,1948,中國國民黨,1838,49.98%,,是
臺北市士林區永福里,楊文貴,1,男,1950,無黨籍及未經政黨推薦,675,100.00%,*,是
臺北市士林區公館里,范俊賢,1,男,1958,無黨籍及未經政黨推薦,726,100.00%,*,是
臺北市士林區新安里,何明欽,1,男,1949,無黨籍及未經政黨推薦,1118,100.00%,*,是
臺北市士林區陽明里,陳俊雄,1,男,1970,無黨籍及未經政黨推薦,292,15.85%,,否
臺北市士林區陽明里,黃裕倉,2,男,1956,中國國民黨,942,51.14%,*,是
臺北市士林區陽明里,阮世根,3,男,1951,無黨籍及未經政黨推薦,608,33.00%,,否
臺北市士林區菁山里,何勝男,1,男,1939,無黨籍及未經政黨推薦,842,100.00%,*,是
臺北市士林區平等里,李泳憲,1,男,1972,無黨籍及未經政黨推薦,322,33.68%,,是
臺北市士林區平等里,陳添地,2,男,1952,無黨籍及未經政黨推薦,634,66.31%,*,否
臺北市士林區溪山里,何水來,1,男,1960,無黨籍及未經政黨推薦,253,25.27%,,否
臺北市士林區溪山里,許雯琳,2,女,1974,無黨籍及未經政黨推薦,215,21.47%,,否
臺北市士林區溪山里,簡清波,3,男,1961,無黨籍及未經政黨推薦,407,40.65%,*,是
臺北市士林區溪山里,何建忠,4,男,1961,無黨籍及未經政黨推薦,126,12.58%,,否
臺北市士林區翠山里,王禮騏,1,男,1938,中國國民黨,1413,100.00%,*,是
臺北市士林區臨溪里,徐銘陽,1,男,1971,無黨籍及未經政黨推薦,600,35.75%,,否
臺北市士林區臨溪里,郭肇富,2,男,1956,無黨籍及未經政黨推薦,1078,64.24%,*,是
臺北市內湖區西湖里,陳萬祥,1,男,1957,中國國民黨,1096,25.17%,,否
臺北市內湖區西湖里,陳福春,2,男,1956,無黨籍及未經政黨推薦,1425,32.72%,,否
臺北市內湖區西湖里,林正雄,3,男,1956,無黨籍及未經政黨推薦,1833,42.09%,*,是
臺北市內湖區西康里,王興國,1,男,1962,中國國民黨,4461,100.00%,*,是
臺北市內湖區西安里,孫悊,1,男,1951,中國國民黨,1902,51.83%,*,否
臺北市內湖區西安里,沈西達,2,男,1950,民主進步黨,1220,33.25%,,否
臺北市內湖區西安里,沈美玉,3,女,1946,無黨籍及未經政黨推薦,547,14.90%,,否
臺北市內湖區港墘里,羅村雄,1,男,1944,中國國民黨,1454,43.96%,*,是
臺北市內湖區港墘里,魏景城,2,男,1953,無黨籍及未經政黨推薦,1159,35.04%,,否
臺北市內湖區港墘里,廖柏松,3,男,1973,無黨籍及未經政黨推薦,694,20.98%,,否
臺北市內湖區港都里,吳淵魁,1,男,1967,中國國民黨,1020,33.63%,,否
臺北市內湖區港都里,江水龍,2,男,1957,無黨籍及未經政黨推薦,2013,66.36%,*,是
臺北市內湖區港富里,廖蒼柏,1,男,1951,中國國民黨,761,14.66%,,否
臺北市內湖區港富里,李安邦,2,男,1966,無黨籍及未經政黨推薦,2365,45.56%,*,是
臺北市內湖區港富里,楊慶鐘,3,男,1962,無黨籍及未經政黨推薦,586,11.29%,,否
臺北市內湖區港富里,陳裕基,4,男,1953,無黨籍及未經政黨推薦,1478,28.47%,,否
臺北市內湖區港華里,許春柳,1,男,1957,無黨籍及未經政黨推薦,1609,33.24%,,是
臺北市內湖區港華里,劉達逢,2,男,1947,無黨籍及未經政黨推薦,2367,48.90%,*,否
臺北市內湖區港華里,王然霈,3,男,1951,中國國民黨,864,17.85%,,否
臺北市內湖區內湖里,劉福星,1,男,1951,中國國民黨,1253,38.78%,*,是
臺北市內湖區內湖里,黃俊賢,2,男,1965,無黨籍及未經政黨推薦,789,24.41%,,否
臺北市內湖區內湖里,許昌華,3,男,1964,無黨籍及未經政黨推薦,1189,36.79%,,否
臺北市內湖區湖濱里,陳尤雪,1,女,1949,中國國民黨,2432,55.55%,*,是
臺北市內湖區湖濱里,秦鈺勛,2,男,1966,無黨籍及未經政黨推薦,1946,44.44%,,否
臺北市內湖區紫星里,謝萬春,1,男,1953,無黨籍及未經政黨推薦,4000,100.00%,*,是
臺北市內湖區大湖里,郭坤祥,1,男,1959,中國國民黨,1235,44.28%,*,是
臺北市內湖區大湖里,李日進,2,男,1967,無黨籍及未經政黨推薦,754,27.03%,,否
臺北市內湖區大湖里,林文欽,3,男,1957,無黨籍及未經政黨推薦,800,28.68%,,否
臺北市內湖區金龍里,楊河全,1,男,1956,無黨籍及未經政黨推薦,901,29.06%,,否
臺北市內湖區金龍里,王宗文,2,男,1967,無黨籍及未經政黨推薦,742,23.93%,,否
臺北市內湖區金龍里,賴文祥,3,男,1953,中國國民黨,1457,47.00%,*,是
臺北市內湖區金瑞里,黃瓊慧,1,女,1976,中國國民黨,1316,34.49%,,是
臺北市內湖區金瑞里,孫碩彥,2,男,1985,無黨籍及未經政黨推薦,1831,47.99%,*,否
臺北市內湖區金瑞里,鄧武漢,3,男,1953,民主進步黨,668,17.50%,,否
臺北市內湖區碧山里,邱舉雄,1,男,1951,無黨籍及未經政黨推薦,96,2.54%,,否
臺北市內湖區碧山里,楊鴻鈞,2,男,1956,無黨籍及未經政黨推薦,476,12.61%,,否
臺北市內湖區碧山里,王伯安,3,男,1948,中國國民黨,2077,55.03%,*,是
臺北市內湖區碧山里,李麗嬌,4,女,1963,無黨籍及未經政黨推薦,1125,29.80%,,否
臺北市內湖區紫雲里,歐陽清壽,1,男,1946,中國國民黨,1964,62.17%,*,是
臺北市內湖區紫雲里,邱根,2,男,1946,無黨籍及未經政黨推薦,1195,37.82%,,否
臺北市內湖區清白里,陳東源,1,男,1958,中國國民黨,2919,68.76%,*,是
臺北市內湖區清白里,江天佑,2,男,1956,無黨籍及未經政黨推薦,1326,31.23%,,否
臺北市內湖區葫洲里,曾宏昌,1,男,1953,中國國民黨,3057,100.00%,*,是
臺北市內湖區紫陽里,謝源德,1,男,1950,中國國民黨,3730,100.00%,*,是
臺北市內湖區瑞陽里,江光輝,1,男,1956,中國國民黨,3710,100.00%,*,是
臺北市內湖區瑞光里,黃崇賢,1,男,1948,中國國民黨,1344,50.75%,*,否
臺北市內湖區瑞光里,楊蕙君,2,女,1957,無黨籍及未經政黨推薦,607,22.92%,,否
臺北市內湖區瑞光里,廖祖芬,3,女,1959,無黨籍及未經政黨推薦,697,26.32%,,否
臺北市內湖區五分里,王海枝,1,男,1950,無黨籍及未經政黨推薦,4631,100.00%,*,是
臺北市內湖區東湖里,蔡麗美,1,女,1961,民主進步黨,2080,47.91%,,是
臺北市內湖區東湖里,曾濬紳,2,男,1952,中國國民黨,2261,52.08%,*,否
臺北市內湖區樂康里,蘇明政,1,男,1956,中國國民黨,1546,34.15%,,否
臺北市內湖區樂康里,張碧玉,2,女,1963,無黨籍及未經政黨推薦,2981,65.84%,*,是
臺北市內湖區內溝里,林文福,1,男,1965,中國國民黨,2160,100.00%,*,是
臺北市內湖區週美里,陳定榮,1,男,1959,無黨籍及未經政黨推薦,2128,70.62%,*,是
臺北市內湖區週美里,林忠義,2,男,1954,民主進步黨,885,29.37%,,否
臺北市內湖區行善里,沈茂松,1,男,1953,中國國民黨,3195,100.00%,*,是
臺北市內湖區石潭里,凃明國,1,男,1945,中國國民黨,706,56.03%,*,是
臺北市內湖區石潭里,廖煒國,2,男,1967,無黨籍及未經政黨推薦,554,43.96%,,否
臺北市內湖區湖興里,蔡穎峰,1,男,1953,無黨籍及未經政黨推薦,2643,70.59%,*,否
臺北市內湖區湖興里,周玉琴,2,女,1954,中國國民黨,1101,29.40%,,否
臺北市內湖區湖元里,謝佳璇,1,女,1967,中國國民黨,731,23.48%,,否
臺北市內湖區湖元里,劉寶貴,2,女,1959,無黨籍及未經政黨推薦,49,1.57%,,否
臺北市內湖區湖元里,周順安,3,男,1950,無黨籍及未經政黨推薦,97,3.11%,,否
臺北市內湖區湖元里,林明源,4,男,1959,無黨籍及未經政黨推薦,2236,71.82%,*,是
臺北市內湖區安湖里,尤樹旺,1,男,1962,無黨籍及未經政黨推薦,2076,51.65%,*,是
臺北市內湖區安湖里,賴照明,2,男,1966,中國國民黨,1943,48.34%,,否
臺北市內湖區秀湖里,謝明毅,1,男,1961,中國國民黨,2887,100.00%,*,是
臺北市內湖區安泰里,朱慶良,1,男,1959,中國國民黨,1416,49.26%,,否
臺北市內湖區安泰里,何素蓮,2,女,1953,無黨籍及未經政黨推薦,1458,50.73%,*,否
臺北市內湖區金湖里,邱金波,1,男,1957,中國國民黨,4278,100.00%,*,是
臺北市內湖區康寧里,劉貴英,1,女,1952,中國國民黨,2160,48.16%,,是
臺北市內湖區康寧里,鄭秀鳳,2,女,1965,無黨籍及未經政黨推薦,2325,51.83%,*,否
臺北市內湖區明湖里,謝春喜,1,男,1951,中國國民黨,1279,47.97%,*,是
臺北市內湖區明湖里,陳各安,2,男,1956,民主進步黨,784,29.40%,,否
臺北市內湖區明湖里,林淑美,3,女,1962,無黨籍及未經政黨推薦,603,22.61%,,否
臺北市內湖區蘆洲里,張廷珪,1,男,1953,無黨籍及未經政黨推薦,214,28.91%,,否
臺北市內湖區蘆洲里,陳明霖,2,男,1957,無黨籍及未經政黨推薦,526,71.08%,*,是
臺北市內湖區麗山里,許明全,1,男,1958,無黨籍及未經政黨推薦,2543,100.00%,*,是
臺北市內湖區寶湖里,邱顯松,1,男,1959,無黨籍及未經政黨推薦,2044,62.95%,*,否
臺北市內湖區寶湖里,張國興,2,男,1952,中國國民黨,1203,37.04%,,否
臺北市內湖區南湖里,鄭奎璧,1,男,1952,中國國民黨,1014,41.84%,,否
臺北市內湖區南湖里,洪宜河,2,男,1942,無黨籍及未經政黨推薦,1409,58.15%,*,否
