地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺東縣,黃昭輝,3,男,1946,民主進步黨,5818,5.73%,,否
花蓮縣,王慶豐,1,男,1933,中國國民黨,72456,56.76%,*,是
花蓮縣,游盈隆,2,男,1956,民主進步黨,55194,43.24%,,否
澎湖縣,賴峰偉,1,男,1953,中國國民黨,20946,57.53%,*,否
澎湖縣,許丕龍,2,男,1939,民主進步黨,15461,42.47%,,否
基隆市,李進勇,1,男,1951,民主進步黨,73398,42.75%,*,否
基隆市,劉文雄,2,男,1954,中國國民黨,65176,37.97%,,否
基隆市,許財利,3,男,1947,無,33099,19.28%,,否
新竹市,林志成,1,男,1962,中國國民黨,62017,42.79%,,否
新竹市,蔡仁堅,2,男,1952,民主進步黨,81328,56.11%,*,否
新竹市,王少泉,3,男,1942,無,1593,1.10%,,否
臺中市,張溫鷹,1,女,1950,民主進步黨,179461,49.57%,*,否
臺中市,鄭邦鎮,2,男,1947,建國黨,6622,1.83%,,否
臺中市,洪昭男,3,男,1943,中國國民黨,149438,41.28%,,否
臺中市,宋艾克,4,男,1953,新黨,26515,7.32%,,否
嘉義市,江義雄,1,男,1944,中國國民黨,49551,42.52%,,否
嘉義市,蔡鴻章,2,男,1959,民主進步黨,6350,5.45%,,否
嘉義市,張博雅,3,女,1942,無,58544,50.23%,*,否
嘉義市,臧汀生,4,男,1951,建國黨,2103,1.80%,,否
臺南市,方金海,1,男,1955,無,4699,1.45%,,否
臺南市,許添財,2,男,1951,無,64228,19.77%,,否
臺南市,高家俊,3,男,1950,新黨,4737,1.46%,,否
臺南市,林南生,4,男,1952,中國國民黨,68124,20.97%,,否
臺南市,陳榮盛,5,男,1946,中國國民黨,57854,17.81%,,否
臺南市,林壽宏,6,男,1940,無,9097,2.80%,,否
臺南市,張燦鍙,7,男,1936,民主進步黨,116145,35.75%,*,否
金門縣,陳水在,1,男,1948,中國國民黨,13146,58.61%,*,是
金門縣,李炷烽,2,男,1953,新黨,9285,41.39%,,否
連江縣,劉立群,1,男,1951,中國國民黨,2246,61.00%,*,否
連江縣,曹原彰,2,男,1948,新黨,1436,39.00%,,否
