地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
金門縣金沙鎮何斗里,陳福氣,1,男,1945,新黨,221,29.70%,,否
金門縣金沙鎮何斗里,吳明雄,2,男,1976,無黨籍及未經政黨推薦,191,25.67%,,否
金門縣金沙鎮何斗里,陳金德,3,男,1960,中國國民黨,332,44.62%,*,是
金門縣金沙鎮西園里,黃志明,1,男,1953,中國國民黨,257,48.58%,,是
金門縣金沙鎮西園里,黃木林,2,男,1962,無黨籍及未經政黨推薦,272,51.41%,*,否
金門縣金沙鎮官嶼里,楊恭勤,1,男,1957,中國國民黨,607,100.00%,*,是
金門縣金沙鎮浦山里,周家才,1,男,1956,中國國民黨,507,58.20%,*,是
金門縣金沙鎮浦山里,林文傳,2,男,1960,無黨籍及未經政黨推薦,364,41.79%,,否
金門縣金湖鎮新市里,吳志成,1,男,1960,中國國民黨,1665,100.00%,*,是
金門縣金湖鎮山外里,陳晚開,1,男,1951,中國國民黨,1190,100.00%,*,是
金門縣金湖鎮正義里,陳偃武,1,男,1956,中國國民黨,563,59.20%,*,是
金門縣金湖鎮正義里,陳和國,2,男,1962,無黨籍及未經政黨推薦,388,40.79%,,否
金門縣金湖鎮料羅里,謝清福,1,男,1947,無黨籍及未經政黨推薦,315,47.43%,,否
金門縣金湖鎮料羅里,謝慶閣,2,男,1958,中國國民黨,349,52.56%,*,是
金門縣金湖鎮瓊林里,蔡顯明,1,男,1942,中國國民黨,682,58.59%,*,是
金門縣金湖鎮瓊林里,蔡欽水,2,男,1945,中國國民黨,482,41.40%,,否
金門縣金湖鎮新湖里,陳文顧,1,男,1962,中國國民黨,2467,100.00%,*,是
金門縣金湖鎮溪湖里,呂光河,1,男,1964,中國國民黨,265,48.09%,*,是
金門縣金湖鎮溪湖里,劉時榮,2,男,1984,中國國民黨,25,4.53%,,否
金門縣金湖鎮溪湖里,黃建忠,3,男,1959,無黨籍及未經政黨推薦,261,47.36%,,否
金門縣金湖鎮蓮庵里,呂長政,1,男,1974,無黨籍及未經政黨推薦,221,37.08%,,否
金門縣金湖鎮蓮庵里,呂玉華,2,女,1961,中國國民黨,375,62.91%,*,是
金門縣金寧鄉古寧村,李朝金,1,男,1940,中國國民黨,1065,100.00%,*,是
金門縣金寧鄉安美村,陸楊綉娟,1,女,1952,中國國民黨,663,41.30%,,否
金門縣金寧鄉安美村,蔡輝進,2,男,1942,中國國民黨,942,58.69%,*,是
金門縣金寧鄉后盤村,王志慶,1,男,1971,無黨籍及未經政黨推薦,228,42.14%,,否
金門縣金寧鄉后盤村,許明吉,2,男,1965,中國國民黨,313,57.85%,*,是
金門縣金寧鄉湖埔村,楊振嵩,1,男,1965,中國國民黨,1120,53.33%,*,否
金門縣金寧鄉湖埔村,楊朝基,2,男,1949,中國國民黨,980,46.66%,,是
金門縣金寧鄉榜林村,許績用,1,男,1948,中國國民黨,505,28.32%,,否
金門縣金寧鄉榜林村,許維琛,2,男,1953,中國國民黨,551,30.90%,,是
金門縣金寧鄉榜林村,楊龍傳,3,男,1968,中國國民黨,727,40.77%,*,否
金門縣金寧鄉盤山村,翁明海,1,男,1967,無黨籍及未經政黨推薦,757,34.48%,*,否
金門縣金寧鄉盤山村,翁水河,2,男,1946,中國國民黨,733,33.39%,,是
金門縣金寧鄉盤山村,翁品洋,3,男,1975,無黨籍及未經政黨推薦,705,32.11%,,否
金門縣烈嶼鄉上岐村,洪天南,1,男,1966,中國國民黨,1016,100.00%,*,是
金門縣烈嶼鄉上林村,林建進,1,男,1970,中國國民黨,426,100.00%,*,是
金門縣烈嶼鄉西口村,林照人,1,男,1976,中國國民黨,465,47.79%,,是
金門縣烈嶼鄉西口村,蔡福榮,2,男,1971,中國國民黨,508,52.20%,*,否
金門縣烈嶼鄉林湖村,林龍照,1,男,1975,無黨籍及未經政黨推薦,528,41.47%,,否
金門縣烈嶼鄉林湖村,林開興,2,男,1957,中國國民黨,745,58.52%,*,是
金門縣烈嶼鄉黃埔村,方耀年,1,男,1952,中國國民黨,574,100.00%,*,是
金門縣烏坵鄉大坵村,林文彩,1,男,1936,中國國民黨,148,100.00%,*,是
金門縣烏坵鄉小坵村,高金鳳,1,男,1938,中國國民黨,112,57.73%,*,否
金門縣烏坵鄉小坵村,莊金輝,2,男,1950,無黨籍及未經政黨推薦,82,42.26%,,是
宜蘭縣宜蘭市神農里,郭寶簧,1,女,1969,中國國民黨,373,24.81%,,否
宜蘭縣宜蘭市神農里,賴春旺,2,男,1933,無黨籍及未經政黨推薦,334,22.22%,,是
宜蘭縣宜蘭市神農里,黃文龍,3,男,1963,中國國民黨,796,52.96%,*,是
宜蘭縣宜蘭市民權里,尤榮淋,1,男,1946,無黨籍及未經政黨推薦,805,100.00%,*,是
宜蘭縣宜蘭市進士里,陳正達,1,男,1965,中國國民黨,739,56.88%,*,是
宜蘭縣宜蘭市進士里,楊漢州,2,男,1955,無黨籍及未經政黨推薦,560,43.11%,,否
宜蘭縣宜蘭市南橋里,林阿柏,1,男,1950,無黨籍及未經政黨推薦,286,37.78%,,否
宜蘭縣宜蘭市南橋里,林慶雲,2,男,1946,無黨籍及未經政黨推薦,471,62.21%,*,是
宜蘭縣宜蘭市建業里,李永,1,男,1946,無黨籍及未經政黨推薦,684,65.32%,*,是
宜蘭縣宜蘭市建業里,郭淑惠,2,女,1958,無黨籍及未經政黨推薦,363,34.67%,,否
宜蘭縣宜蘭市南津里,林聰明,1,男,1962,無黨籍及未經政黨推薦,978,100.00%,*,是
宜蘭縣宜蘭市凱旋里,林振雄,1,男,1954,無黨籍及未經政黨推薦,402,51.08%,*,否
宜蘭縣宜蘭市凱旋里,許燈波,2,男,1948,無黨籍及未經政黨推薦,385,48.91%,,否
宜蘭縣宜蘭市黎明里,林正義,1,男,1954,無黨籍及未經政黨推薦,897,100.00%,*,是
宜蘭縣宜蘭市東村里,林讚生,1,男,1966,無黨籍及未經政黨推薦,1029,100.00%,*,否
宜蘭縣宜蘭市延平里,林水蓮,1,男,1958,中國國民黨,951,54.34%,*,是
宜蘭縣宜蘭市延平里,莊麗津,2,女,1962,無黨籍及未經政黨推薦,799,45.65%,,否
宜蘭縣宜蘭市七張里,林忠勝,1,男,1959,無黨籍及未經政黨推薦,698,100.00%,*,是
宜蘭縣宜蘭市慈安里,黃正修,1,男,1958,無黨籍及未經政黨推薦,443,46.53%,,否
宜蘭縣宜蘭市慈安里,周阿通,2,男,1937,無黨籍及未經政黨推薦,509,53.46%,*,是
宜蘭縣宜蘭市新民里,陳文彬,1,男,1957,無黨籍及未經政黨推薦,450,38.75%,,否
宜蘭縣宜蘭市新民里,張佑阡,2,女,1940,無黨籍及未經政黨推薦,156,13.43%,,是
宜蘭縣宜蘭市新民里,黃茂林,3,男,1948,無黨籍及未經政黨推薦,458,39.44%,*,是
宜蘭縣宜蘭市新民里,沈政修,4,男,1954,無黨籍及未經政黨推薦,97,8.35%,,否
宜蘭縣宜蘭市東門里,邱明芳,1,男,1967,無黨籍及未經政黨推薦,378,51.99%,*,是
宜蘭縣宜蘭市東門里,李茂庚,2,男,1947,無黨籍及未經政黨推薦,349,48.00%,,是
宜蘭縣宜蘭市小東里,徐佳庭,1,男,1951,無黨籍及未經政黨推薦,672,64.18%,*,否
宜蘭縣宜蘭市小東里,黃建樹,2,男,1943,無黨籍及未經政黨推薦,375,35.81%,,是
宜蘭縣宜蘭市菜園里,簡茂隆,1,男,1953,無黨籍及未經政黨推薦,751,100.00%,*,是
宜蘭縣宜蘭市孝廉里,吳常治,1,男,1960,無黨籍及未經政黨推薦,128,16.43%,,否
宜蘭縣宜蘭市孝廉里,吳健義,2,男,1966,無黨籍及未經政黨推薦,339,43.51%,*,是
宜蘭縣宜蘭市孝廉里,程奕軒,3,男,1988,民主進步黨,312,40.05%,,否
宜蘭縣宜蘭市新生里,蔡錦濤,1,男,1952,無黨籍及未經政黨推薦,1198,71.14%,*,否
宜蘭縣宜蘭市新生里,黃正雄,2,男,1944,無黨籍及未經政黨推薦,486,28.85%,,是
宜蘭縣宜蘭市茭白里,藍炎灶,1,男,1953,無黨籍及未經政黨推薦,320,25.60%,,否
宜蘭縣宜蘭市茭白里,王溪東,2,男,1951,民主進步黨,930,74.40%,*,否
宜蘭縣宜蘭市北津里,吳榮華,1,男,1954,無黨籍及未經政黨推薦,712,48.76%,,否
宜蘭縣宜蘭市北津里,吳阿松,2,男,1946,無黨籍及未經政黨推薦,748,51.23%,*,是
宜蘭縣宜蘭市梅洲里,李敏雄,1,男,1968,無黨籍及未經政黨推薦,78,3.68%,,否
宜蘭縣宜蘭市梅洲里,張榮貴,2,男,1964,無黨籍及未經政黨推薦,347,16.37%,,否
宜蘭縣宜蘭市梅洲里,張榮,3,男,1945,無黨籍及未經政黨推薦,445,21.00%,,否
宜蘭縣宜蘭市梅洲里,吳世偉,4,男,1977,無黨籍及未經政黨推薦,288,13.59%,,否
宜蘭縣宜蘭市梅洲里,林沂棣,5,男,1958,無黨籍及未經政黨推薦,433,20.43%,,是
宜蘭縣宜蘭市梅洲里,陳慶宗,6,男,1956,無黨籍及未經政黨推薦,528,24.91%,*,否
宜蘭縣宜蘭市北門里,羅碧文,1,男,1951,無黨籍及未經政黨推薦,442,52.18%,*,是
宜蘭縣宜蘭市北門里,陳棟樑,2,男,1959,無黨籍及未經政黨推薦,405,47.81%,,是
宜蘭縣宜蘭市中山里,黃正次,1,男,1944,無黨籍及未經政黨推薦,505,100.00%,*,是
宜蘭縣宜蘭市西門里,林銘信,1,男,1953,無黨籍及未經政黨推薦,1024,100.00%,*,是
宜蘭縣宜蘭市南門里,林承蔡,1,男,1967,中國國民黨,484,46.80%,,是
宜蘭縣宜蘭市南門里,王紹龍,2,男,1960,無黨籍及未經政黨推薦,550,53.19%,*,是
宜蘭縣宜蘭市負郭里,黃萬枝,1,男,1959,無黨籍及未經政黨推薦,568,34.15%,,否
宜蘭縣宜蘭市負郭里,劉正田,2,男,1941,無黨籍及未經政黨推薦,1095,65.84%,*,是
宜蘭縣宜蘭市民族里,游泳林,1,男,1950,無黨籍及未經政黨推薦,1167,100.00%,*,是
宜蘭縣宜蘭市建軍里,潘茂申,1,男,1947,無黨籍及未經政黨推薦,479,55.12%,*,是
宜蘭縣宜蘭市建軍里,劉坤銘,2,男,1952,無黨籍及未經政黨推薦,390,44.87%,,否
宜蘭縣宜蘭市思源里,曾南國,1,男,1952,無黨籍及未經政黨推薦,1585,69.21%,*,是
宜蘭縣宜蘭市思源里,羅光榮,2,男,1964,無黨籍及未經政黨推薦,705,30.78%,,否
宜蘭縣宜蘭市文化里,游鴻智,1,男,1950,無黨籍及未經政黨推薦,594,33.00%,,否
宜蘭縣宜蘭市文化里,陳志鴻,2,男,1976,無黨籍及未經政黨推薦,1206,67.00%,*,是
宜蘭縣宜蘭市復興里,蕭壽金,1,男,1951,中國國民黨,832,51.20%,*,否
宜蘭縣宜蘭市復興里,謝瓊玉,2,女,1955,中國國民黨,793,48.80%,,是
宜蘭縣宜蘭市成功里,楊振乾,1,男,1954,無黨籍及未經政黨推薦,1035,61.53%,*,否
宜蘭縣宜蘭市成功里,薛龍翔,2,男,1964,無黨籍及未經政黨推薦,647,38.46%,,否
宜蘭縣宜蘭市新東里,林吉雄,1,男,1947,中國國民黨,1474,100.00%,*,是
宜蘭縣宜蘭市七結里,游景清,1,男,1968,無黨籍及未經政黨推薦,1045,73.23%,*,否
宜蘭縣宜蘭市七結里,簡月雲,2,女,1958,無黨籍及未經政黨推薦,325,22.77%,,否
宜蘭縣宜蘭市七結里,吳建成,3,男,1966,無黨籍及未經政黨推薦,57,3.99%,,否
宜蘭縣宜蘭市泰山里,謝煥堂,1,男,1954,無黨籍及未經政黨推薦,249,22.09%,,否
宜蘭縣宜蘭市泰山里,吳銘釗,2,男,1980,無黨籍及未經政黨推薦,365,32.38%,,否
宜蘭縣宜蘭市泰山里,魯孝忠,3,男,1964,中國國民黨,513,45.51%,*,否
宜蘭縣宜蘭市大新里,侯佩婷,1,女,1971,無黨籍及未經政黨推薦,492,100.00%,*,是
宜蘭縣宜蘭市中興里,蕭順天,1,男,1956,無黨籍及未經政黨推薦,747,45.91%,,否
宜蘭縣宜蘭市中興里,陳鄧崧,2,男,1965,無黨籍及未經政黨推薦,880,54.08%,*,否
宜蘭縣宜蘭市擺厘里,林龍池,1,男,1974,無黨籍及未經政黨推薦,421,26.66%,,否
宜蘭縣宜蘭市擺厘里,楊德源,2,男,1961,無黨籍及未經政黨推薦,473,29.95%,*,否
宜蘭縣宜蘭市擺厘里,黃水池,3,男,1961,無黨籍及未經政黨推薦,253,16.02%,,否
宜蘭縣宜蘭市擺厘里,楊基山,4,男,1955,無黨籍及未經政黨推薦,432,27.35%,,否
宜蘭縣羅東鎮大新里,陳榮華,1,男,1949,無黨籍及未經政黨推薦,701,100.00%,*,是
宜蘭縣羅東鎮東安里,吳刁彥,1,男,1947,無黨籍及未經政黨推薦,531,27.32%,,否
宜蘭縣羅東鎮東安里,林捷肇,2,男,1962,民主進步黨,1412,72.67%,*,否
宜蘭縣羅東鎮新群里,林錦洋,1,男,1957,無黨籍及未經政黨推薦,1300,100.00%,*,是
宜蘭縣羅東鎮羅莊里,許文川,1,男,1960,無黨籍及未經政黨推薦,800,47.25%,,否
宜蘭縣羅東鎮羅莊里,張正路,2,男,1945,無黨籍及未經政黨推薦,893,52.74%,*,否
宜蘭縣羅東鎮南昌里,林碧霞,1,女,1958,無黨籍及未經政黨推薦,877,62.50%,*,是
宜蘭縣羅東鎮南昌里,林櫻子,2,女,1963,中國國民黨,526,37.49%,,否
宜蘭縣羅東鎮南豪里,林春輝,1,男,1958,無黨籍及未經政黨推薦,336,39.16%,,否
宜蘭縣羅東鎮南豪里,林聰雄,2,男,1952,無黨籍及未經政黨推薦,522,60.83%,*,否
宜蘭縣羅東鎮成功里,陳琇眞,1,女,1974,無黨籍及未經政黨推薦,415,46.26%,,否
宜蘭縣羅東鎮成功里,蔡朝金,2,男,1957,無黨籍及未經政黨推薦,482,53.73%,*,否
宜蘭縣羅東鎮仁德里,黃建銘,1,男,1956,無黨籍及未經政黨推薦,193,26.29%,,否
宜蘭縣羅東鎮仁德里,林啟東,2,男,1960,無黨籍及未經政黨推薦,541,73.70%,*,是
宜蘭縣羅東鎮漢民里,廖士謀,1,男,1950,中國國民黨,1321,62.37%,*,是
宜蘭縣羅東鎮漢民里,官錦祈,2,男,1950,民主進步黨,797,37.62%,,否
宜蘭縣羅東鎮西安里,林忠文,1,男,1951,無黨籍及未經政黨推薦,776,47.17%,,是
宜蘭縣羅東鎮西安里,劉文富,2,男,1959,無黨籍及未經政黨推薦,869,52.82%,*,否
宜蘭縣羅東鎮北成里,陳忠志,1,男,1972,民主進步黨,837,52.74%,*,是
宜蘭縣羅東鎮北成里,陳黃秀齡,2,女,1949,無黨籍及未經政黨推薦,750,47.25%,,否
宜蘭縣羅東鎮賢文里,洪秀謹,1,女,1947,無黨籍及未經政黨推薦,966,46.06%,,否
宜蘭縣羅東鎮賢文里,游本全,2,男,1953,無黨籍及未經政黨推薦,1131,53.93%,*,是
宜蘭縣羅東鎮公正里,林豐裕,1,男,1955,無黨籍及未經政黨推薦,920,58.00%,*,否
宜蘭縣羅東鎮公正里,洪朝聰,2,男,1936,無黨籍及未經政黨推薦,666,41.99%,,是
宜蘭縣羅東鎮集祥里,謝茂川,1,男,1946,無黨籍及未經政黨推薦,466,100.00%,*,是
宜蘭縣羅東鎮信義里,許萬治,1,男,1941,無黨籍及未經政黨推薦,802,48.05%,,否
宜蘭縣羅東鎮信義里,曾連枝,2,男,1949,無黨籍及未經政黨推薦,867,51.94%,*,是
宜蘭縣羅東鎮竹林里,薛榮文,1,男,1952,民主進步黨,451,25.46%,,否
宜蘭縣羅東鎮竹林里,黃永和,2,男,1947,中國國民黨,601,33.93%,,是
宜蘭縣羅東鎮竹林里,黃德勝,3,男,1955,無黨籍及未經政黨推薦,719,40.59%,*,否
宜蘭縣羅東鎮仁愛里,林邱鳳鶯,1,女,1956,無黨籍及未經政黨推薦,769,35.78%,*,否
宜蘭縣羅東鎮仁愛里,陳漢松,2,男,1958,民主進步黨,758,35.27%,,否
宜蘭縣羅東鎮仁愛里,邱一峰,3,男,1940,無黨籍及未經政黨推薦,370,17.21%,,是
宜蘭縣羅東鎮仁愛里,楊寬亮,4,男,1955,無黨籍及未經政黨推薦,252,11.72%,,否
宜蘭縣羅東鎮樹林里,林忠發,1,男,1947,無黨籍及未經政黨推薦,1713,100.00%,*,是
宜蘭縣羅東鎮國華里,張蕙蘭,1,女,1972,民主進步黨,1111,44.51%,*,否
宜蘭縣羅東鎮國華里,方錦田,2,男,1961,無黨籍及未經政黨推薦,901,36.09%,,否
宜蘭縣羅東鎮國華里,陳志明,3,男,1969,無黨籍及未經政黨推薦,484,19.39%,,否
宜蘭縣羅東鎮維揚里,陳章琳,1,男,1959,無黨籍及未經政黨推薦,930,51.89%,*,否
宜蘭縣羅東鎮維揚里,江添其,2,男,1940,無黨籍及未經政黨推薦,665,37.10%,,是
宜蘭縣羅東鎮維揚里,許嘉仁,3,男,1959,無黨籍及未經政黨推薦,197,10.99%,,否
宜蘭縣羅東鎮開明里,蔡茂發,1,男,1961,無黨籍及未經政黨推薦,502,56.53%,*,否
宜蘭縣羅東鎮開明里,莊添鐘,2,男,1937,無黨籍及未經政黨推薦,386,43.46%,,是
宜蘭縣羅東鎮中山里,許桂郎,1,男,1944,民主進步黨,565,64.49%,*,是
宜蘭縣羅東鎮中山里,黃政雄,2,男,1967,無黨籍及未經政黨推薦,280,31.96%,,否
宜蘭縣羅東鎮中山里,林阿需,3,男,1948,無黨籍及未經政黨推薦,31,3.53%,,否
宜蘭縣羅東鎮仁和里,陳圳茂,1,男,1948,無黨籍及未經政黨推薦,425,61.41%,*,是
宜蘭縣羅東鎮仁和里,駱李娟娟,2,女,1962,無黨籍及未經政黨推薦,267,38.58%,,否
宜蘭縣蘇澳鎮龍德里,池長銳,1,男,1962,無黨籍及未經政黨推薦,52,2.15%,,否
宜蘭縣蘇澳鎮龍德里,林新益,2,男,1960,無黨籍及未經政黨推薦,746,30.96%,,否
宜蘭縣蘇澳鎮龍德里,張文欽,3,男,1960,無黨籍及未經政黨推薦,680,28.22%,,否
宜蘭縣蘇澳鎮龍德里,張文金,4,男,1966,無黨籍及未經政黨推薦,931,38.64%,*,是
宜蘭縣蘇澳鎮頂寮里,林瑞芳,1,男,1955,無黨籍及未經政黨推薦,582,100.00%,*,是
宜蘭縣蘇澳鎮永榮里,陳信夫,1,男,1944,無黨籍及未經政黨推薦,1919,100.00%,*,是
宜蘭縣蘇澳鎮存仁里,蕭阿添,1,男,1949,無黨籍及未經政黨推薦,619,100.00%,*,是
宜蘭縣蘇澳鎮港邊里,張正田,1,男,1959,無黨籍及未經政黨推薦,559,53.33%,*,否
宜蘭縣蘇澳鎮港邊里,林茂松,2,男,1957,無黨籍及未經政黨推薦,489,46.66%,,是
宜蘭縣蘇澳鎮隘丁里,張正榮,1,男,1962,無黨籍及未經政黨推薦,1537,100.00%,*,是
宜蘭縣蘇澳鎮新城里,林錦明,1,男,1953,無黨籍及未經政黨推薦,379,44.43%,,否
宜蘭縣蘇澳鎮新城里,陳樹福,2,男,1949,無黨籍及未經政黨推薦,474,55.56%,*,是
宜蘭縣蘇澳鎮聖湖里,鄭再興,1,男,1963,無黨籍及未經政黨推薦,491,30.91%,,否
宜蘭縣蘇澳鎮聖湖里,劉福元,2,男,1949,中國國民黨,1097,69.08%,*,是
宜蘭縣蘇澳鎮蘇西里,楊光華,1,男,1960,中國國民黨,1051,68.20%,*,是
宜蘭縣蘇澳鎮蘇西里,賴金河,2,男,1960,無黨籍及未經政黨推薦,490,31.79%,,否
宜蘭縣蘇澳鎮蘇北里,黃文財,1,男,1956,無黨籍及未經政黨推薦,173,22.38%,,否
宜蘭縣蘇澳鎮蘇北里,陳添琪,2,男,1971,無黨籍及未經政黨推薦,600,77.61%,*,是
宜蘭縣蘇澳鎮蘇南里,吳柏祺,1,男,1956,無黨籍及未經政黨推薦,144,42.85%,,是
宜蘭縣蘇澳鎮蘇南里,林朝風,2,男,1939,無黨籍及未經政黨推薦,192,57.14%,*,否
宜蘭縣蘇澳鎮蘇東里,陳進明,1,男,1961,無黨籍及未經政黨推薦,235,52.22%,*,否
宜蘭縣蘇澳鎮蘇東里,藍蔚芬,2,男,1953,無黨籍及未經政黨推薦,215,47.77%,,是
宜蘭縣蘇澳鎮長安里,薛兩福,1,男,1951,無黨籍及未經政黨推薦,260,65.82%,*,否
宜蘭縣蘇澳鎮長安里,張朝鹿,2,男,1938,無黨籍及未經政黨推薦,41,10.37%,,否
宜蘭縣蘇澳鎮長安里,何昌輝,3,男,1958,中國國民黨,94,23.79%,,否
宜蘭縣蘇澳鎮永光里,戴芳雄,1,男,1945,無黨籍及未經政黨推薦,142,41.39%,,否
宜蘭縣蘇澳鎮永光里,劉金德,2,男,1957,無黨籍及未經政黨推薦,201,58.60%,*,是
宜蘭縣蘇澳鎮永春里,張盛國,1,男,1962,無黨籍及未經政黨推薦,233,50.10%,*,是
宜蘭縣蘇澳鎮永春里,劉垂柳,2,男,1951,無黨籍及未經政黨推薦,232,49.89%,,否
宜蘭縣蘇澳鎮永樂里,高瓊玲,1,女,1962,無黨籍及未經政黨推薦,219,59.51%,*,否
宜蘭縣蘇澳鎮永樂里,李竑樟,2,男,1971,無黨籍及未經政黨推薦,149,40.48%,,否
宜蘭縣蘇澳鎮南安里,林金源,1,男,1963,中國國民黨,668,100.00%,*,是
宜蘭縣蘇澳鎮南正里,林敏宏,1,男,1963,無黨籍及未經政黨推薦,598,100.00%,*,是
宜蘭縣蘇澳鎮南成里,林文烽,1,男,1969,無黨籍及未經政黨推薦,104,12.65%,,否
宜蘭縣蘇澳鎮南成里,張誠烋,2,男,1954,無黨籍及未經政黨推薦,413,50.24%,*,是
宜蘭縣蘇澳鎮南成里,莊何秀麗,3,女,1956,無黨籍及未經政黨推薦,305,37.10%,,否
宜蘭縣蘇澳鎮南興里,方智彥,1,男,1979,無黨籍及未經政黨推薦,550,53.97%,*,否
宜蘭縣蘇澳鎮南興里,林秋池,2,男,1950,無黨籍及未經政黨推薦,127,12.46%,,否
宜蘭縣蘇澳鎮南興里,池玉成,3,男,1953,無黨籍及未經政黨推薦,342,33.56%,,否
宜蘭縣蘇澳鎮南寧里,游林秀微,1,女,1948,無黨籍及未經政黨推薦,219,30.88%,,否
宜蘭縣蘇澳鎮南寧里,楊彩緹,2,女,1976,無黨籍及未經政黨推薦,490,69.11%,*,是
宜蘭縣蘇澳鎮南建里,陳宣娟,1,女,1957,無黨籍及未經政黨推薦,374,39.61%,,否
宜蘭縣蘇澳鎮南建里,吳金龍,2,男,1959,無黨籍及未經政黨推薦,570,60.38%,*,是
